id,type,text,stance
66-17-1,comment2,给萝卜放气,against
66-19,comment1,不坐！服务业无人化将严重打击底层就业率，这是在挖根基！,against
66-20,comment1,AI能用后老板们都觉得生物人比较难搞,against
67,background,#官方回应萝卜快跑被指低价扰乱市场#看看之前的共享单车，外卖平台，互联网的一贯打法低价进入市场，耗死所有的竞争，最后拥有定价权。 不知道普及以后上车会不会要看一分钟广告才走，想让加速得开会员，想开空调再扫码，前排座椅拆了可以放个售卖机，下车也要看广告才给你开门#微博跨域计划# ​​​,against
67-1,comment1,#官方回应萝卜快跑被指低价扰乱市场#竞争的一种手段，价格低也不会太久吧,against
67-1-1,comment2,都是垄断后再定价,against
67-1-1-4,comment3,可怕的游戏,against
67-2,comment1,#官方回应萝卜快跑被指低价扰乱市场#看广告的话可以给我免费不,none
67-2-1,comment2,哈哈哈会过日子,none
67-2-1-3,comment3,学会了,none
67-4,comment1,#官方回应萝卜快跑被指低价扰乱市场#我们这儿好像还没有萝卜快跑，不过这价格是真便宜啊,favor
67-5,comment1,很多人就是看不得价格竞争,favor
67-7,comment1,#官方回应萝卜快跑被指低价扰乱市场#低价应该只是一时的,against
67-7-1,comment2,是的你坐过没,none
67-9,comment1,看广告这个绝了,none
67-10,comment1,#官方回应萝卜快跑被指低价扰乱市场#出租车司机说扰乱市场，打车的人说价格很好，我觉得也就是一时优惠，等到普及了就像滴滴打车那样没有太多优惠了。,against
67-10-1,comment2,滴滴没优惠了于是萝卜快跑诞生了，价格还是下来了。所以不怕萝卜快跑垄断，时间长不了的。,favor
67-11,comment1,#官方回应萝卜快跑被指低价扰乱市场#虽然说定价是企业的市场行为，但这种价格战最后会耗死所有竞争者，而消费者只是暂时得到了一些实惠，但企业从中获得市场垄断地位，可以拥有定价权，这会极大损害消费者权益。,against
67-11-1,comment2,世界是向前走的，网约车干出租车，无人驾驶干网约车，无人驾驶不是终点。,favor
67-12,comment1,有点乱,none
67-12-1,comment2,是的,none
67-13,comment1,#官方回应萝卜快跑被指低价扰乱市场#无人驾驶出租车平台现在市场里有几个企业？,none
67-15,comment1,#官方回应萝卜快跑被指低价扰乱市场# 这也是早晚的事。,against
67-16,comment1,#官方回应萝卜快跑被指低价扰乱市场#撑不久的吧,against
67-17,comment1,东西是好东西，就是让普通人劳动人民没了活路而已,against
68,background,#官方回应萝卜快跑被指低价扰乱市场#很多人骂太便宜了不好……看不懂了打车如果便宜了，对大部分人来说不是好事么？ 当年网约车出现，便宜的时候，很多人也没说便宜不好吧。 还有一些人说网约车司机会失业，就大骂自动驾驶，我觉得不合适，技术进步，产业升级，职业变迁，都是正常现象。哪怕百度 ​​​,favor
68-1,comment1,这种车普及后，司机们就要失业了。到时候他们该怎么办。,against
68-1-1,comment2,有的时候时代的变化也没有办法,favor
68-1-2,comment2,这也是必然的,favor
68-1-3,comment2,已经在倒计时了  以后人工就只是赚辛苦钱  还熬身体  司机师傅可以买车  让车自己出去跑  这样想是不是又开朗了,favor
68-1-4,comment2,终会达到平衡。。,favor
68-1-5,comment2,会有解决办法的,favor
68-1-6,comment2,蒸汽机出现牛马就失业了，他们怎么办,favor
68-1-7,comment2,提升服务审视自身而不是这也不去那也不去近了不去远了不去，一天天只知道有人抢走了生意不知道别人为什么能盯上这个生意，如果价格合适服务到位不拒载不给顾客甩脸子会有这么多抢饭碗的么，我这7块起步的时候出租车也没见多少空车非要闹涨到9块然后发现没人打车了都去叫网约车了这种又能怪谁？,favor
68-1-8,comment2,然后他们涨价，涨到原来的2~3倍。因为司机改行了。,favor
68-1-8-1,comment3,无人驾驶汽车公司应该也不止一家，到时候也有竞争，价格只要是正常水平不就可以了。商业公司初期补贴获取客户，后期恢复正常价格这不也正常，就和我们门口早餐店开业，又送豆浆又送优惠券，不一样的嘛。,favor
68-1-9,comment2,要你操心啊,favor
68-1-10,comment2,不知道会不会有很多新的工种崛起,favor
68-1-11,comment2,这个科技和发达了的,favor
68-1-13,comment2,再找份工作呗,favor
68-1-14,comment2,这个肯定有其他办法了,favor
68-1-15,comment2,做其他工作呗,favor
68-1-16,comment2,趁现在尽早转行啊，人要有一门智能化代替不了的技能,favor
68-1-18,comment2,你这想的有点意思，工厂下岗的人就没法生活吗,favor
68-1-19,comment2,难道除了开车就不会别的？,favor
68-1-19-1,comment3,要的行业就算会也挤不进去啊，又不是别的行业没人了,against
68-1-20,comment2,想什么呢？肯定不可能的呀,favor
68-1-21,comment2,这都不是我们操心,favor
68-1-22,comment2,那你不用担心,favor
68-1-23,comment2,大活人还能饿死了,favor
68-1-24,comment2,这个有别的出路吧,favor
68-1-25,comment2,这些这样网约车，外卖，快递这些人一旦事业不敢想,favor
68-1-25-1,comment3,二十年前是没有网约车、外卖、快递的,favor
68-1-25-1-1,comment4,你得明白20年前人多少，社会财富流动性，这三大样对就业稳定功不可没,favor
68-1-26,comment2,现在科技发达了,favor
68-1-27,comment2,没有任何办法，只能另谋出路！这是时代发展必然的事情,favor
68-1-28,comment2,又有一大批人要失业了,against
68-1-29,comment2,会有新行业出来的,favor
68-1-30,comment2,发展趋势所在啊,favor
68-2,comment1,便宜是好事，但资本运作就是以本伤人统天下，然后不断加价收割,against
68-2-1,comment2,是的，滴滴原来就搞过,against
68-2-2,comment2,这个说的倒是真的,against
68-2-4,comment2,资本要放点油水给司机赚赚,against
68-2-5,comment2,这真的是的了,against
68-2-6,comment2,没人竞价，到最后还是老百姓买单,against
68-2-7,comment2,对呀，这就是他们本质,against
68-2-8,comment2,这就不太了解了,none
68-2-11,comment2,水太深了，猜不透啊,none
68-2-12,comment2,也不排除这种原因,against
68-4,comment1,一个新兴产业的崛起注定要让许多人失眠了。但对消费者来说绝对是好事。,favor
68-4-1,comment2,当初街头充电宝呢。在看现在呢,against
68-4-2,comment2,确实是好事,favor
68-4-3,comment2,消费者受益了毕竟,favor
68-4-4,comment2,Ai能替代九成岗位，等消费者失业了就没资格消费了,against
68-4-5,comment2,一直都是向前看吧,favor
68-4-6,comment2,对消费者来说肯定是好事,favor
68-4-7,comment2,有利有弊。整体上肯定是好的。,favor
68-5,comment1,主要是导致很多人失业，他们又该如何处理,against
68-5-1,comment2,转别的行业呗,favor
68-5-2,comment2,这就是自然选择，不，这是人工选择。生存法则是残酷的,favor
68-5-3,comment2,那也没办法，只好尽快转行,favor
68-6,comment1,问题是它不是一直便宜，便宜只是它抢占市场的一种手段，当独一家时，各种成本论就会出现，还会搞成高价。惯用的手段。,against
68-6-1,comment2,它涨价，自然又有新的更便宜的方式取代它,favor
68-6-1-1,comment3,滴滴，曾经很便宜。,against
68-6-1-1-1,comment4,所以它如果不降价，终要被无人驾驶取代。后面如果无人驾驶涨价昂贵，也一定会产生新的更便宜的方式取代它。,favor
68-6-3,comment2,确实如此啊,against
68-6-4,comment2,看得通透,against
68-7,comment1,对于我们来说就是好事,favor
68-8,comment1,他们不用担心，总会慢慢解决问题，发展越来越好,favor
68-8-1,comment2,可能以后会升价,against
68-9,comment1,咱就说这和当时的美团，饿了吗一众外卖平台拼的时候不是一样吗？低价抢市场，然后垄断，然后再提高客单价,against
68-9-1,comment2,常见的做法都这样,against
68-14,comment1,无人司机不坑人，我觉得非常满意,favor
68-17,comment1,我很少做滴滴车诶呀！这样一来好多人都没有工作了,against
68-18,comment1,不能以低于成本价竞争，这属于不正当竞争。其实他们车贵，不赚钱的,against
68-19,comment1,也不能说扰乱市场啊，他就是现在比较便宜而已,favor
69,background,#百度回应武汉上路千辆萝卜快跑#【武汉已上路千辆萝卜快跑？百度：那是年内目标！无人驾驶盈利在望，百度股价大涨】7月10日，萝卜快跑无人驾驶相关话题登上热搜，百度集团港股股价飙高引发关注，截至下午收盘，股价涨近10%。消息面上，国泰君安研报指出，萝卜快跑有望实现无人驾驶网约车商业模式盈利。 ​​​,none
69-1,comment1,加油吧,favor
69-3,comment1,滴滴要完了吗？,against
69-3-1,comment2,企业能转型，搞无人驾驶,favor
69-3-2,comment2,滴滴司机更先完，多少人靠着这个,against
69-4,comment1,所以中国人口有五六亿就够了，剩下的交给机器人,against
69-4-1,comment2,大家都知道中国人多，那其他七八亿人怎么处理,against
69-5,comment1,失业司机大军，来袭,against
69-5-1,comment2,才300辆，毛毛雨啊，武汉先上5000辆再说,favor
69-6,comment1,本来武汉就堵  还搞些芍萝卜上路,against
69-6-1,comment2,交通堵塞大部分都是因为司机不遵守交通规则随意变道造成的，而不是因为人工智能,favor
69-6-2,comment2,开太慢影响交通运行速度,against
69-7,comment1,网约车和出租车将受影响了,against
69-8,comment1,抢（体力劳动）的饭碗是未来Ai发展的趋势所在，难免的。社会总要向前发展,favor
69-10,comment1,武汉网友评价下这好使不,none
69-10-1,comment2,我作为行人是很开心的，遇到行人必让，亲眼看见它在让行人，后面车强行超过去，从人群中开走，而且究极守交规，限速多少开多少，就是碰到一些不守规矩的人或者车，就会慢一些,favor
69-10-2,comment2,坐过几次，乘坐体验很好，不拒载，不绕路，价格优惠，车里干净卫生，冬天有暖气，夏天有空调，美滋滋,favor
69-10-2-1,comment3,你确定半年以后还能干净卫生吗,against
69-10-2-2,comment3,武汉司机会绕路吗，之前去高铁站，网约车显示35，我以为都差不多，随手拦了个的士，结果54。。。,favor
69-10-2-2-2,comment4,网约车有时候本来也比的士便宜一些，因为平台有一些折扣啥的。特别不是高峰期的时间。至于到底有没有绕路。那得看你是哪到哪了,none
69-10-3,comment2,还好吧。很遵守交通规则不会开太快，用过几次，很便宜,favor
69-11,comment1,以后人类都不用考驾驶证了。驾驶技术列入非遗？,against
69-13,comment1,只能说时代的发展，会淘汰一批人，就像机器的发展，以前什么东西都是手工做的，后来变成机器大规模生产，手工艺人很多都失业了！现在无人驾驶也是，现在只在初期，只是阵痛，后面肯定会大范围铺开，网约车，出租车，都该想想后路做什么才是！一年两年没什么，十年八年呢，车的普及太多了，不是十几年前,favor
69-14,comment1,司机们都完了,against
69-14-1,comment2,人类也快完了,against
69-15,comment1,看见一次别停一次,against
69-15-2,comment2,哇，你还挺自豪呢,favor
69-15-2-1,comment3,怎么啦，莫非你是搞芍萝卜的,against
69-15-3,comment2,哈哈哈我就知道，不愧是我大武汉出租车,against
69-15-3-1,comment3,有没可能我是私家车,against
69-16,comment1,特斯拉的无人驾驶年内也要来了，想想吧，你手里有辆特斯拉，你用车的时候就开它，不用的时候他能出去帮你跑网约车,favor
69-16-1,comment2,请先搞清楚什么是无人驾驶，什么是辅助驾驶,none
69-16-1-1,comment3,哦，对了，6月份，特斯拉的全自动驾驶已经在上海试点了,none
69-16-1-1-1,comment4,也就是说他是l4咯，直接从l2跳到l4，牛批,none
69-17,comment1,西安啥时候来,favor
69-17-1,comment2,期待(◡),favor
69-18,comment1,和那个萝卜说车关系吗？,none
70,background,可能有些事情比萝卜快跑替代出租司机更残忍一些： 早年间联系的一位朋友，两年时间不知道干嘛去了，前些天在机场偶遇，他说他们的方向是做大卡车的无人驾驶。 先前我还以为他们只是为了降低卡车司机的负担，做做高速NOA，毕竟对于卡车来说这很简单，高速公路的路网高清地图不贵，卡车行驶也很规律，基 ​​​,none
70-1,comment1,别杞人忧天了，汽车替代马车，也没见把马车夫饿死，也没饿死捡马粪的大势不可违！,favor
70-1-1,comment2,汽车替代马车，马车夫没有饿死有没有可能是马车夫学驾照了呢,against
70-1-1-1,comment3,出租车司机是自己的车自己开，换成智能车也可以是自己的车自己开（车自己开），自己躺家里赚钱，你还要啥自行车？,favor
70-1-1-1-1,comment4,你这智商要么是五六十岁的，要么是中专毕业,against
70-1-2,comment2,理是這個理，中途的代價可以看看第一次工業革命,against
70-2,comment1,无人驾驶货车啊，你就说你超不超载吧，不超载成本可能比有人的还高……你要也超载，那么大的目标，分分钟举报死你,against
70-2-1,comment2,超啥，肯定不超，运费便宜再叫多一辆,favor
70-2-2,comment2,而且用电，可以不间断运输，成本肯定低下来…虽有个过程，但想想这早晚取代了多少人,favor
70-2-3,comment2,无人驾驶，成本就低很多了,favor
70-2-4,comment2,无人驾驶可不需要睡觉，不超载成本也比有人的低,favor
70-2-5,comment2,多少年前斯坦尼亚就有跟车功能了，本质上就是省人工,favor
70-3,comment1,我觉得这种担忧是多余的，马车夫确实失业了，可是又有司机了呀，新的产业总是能产生新的岗位。实在不行，不还有社会救济这兜底吗。像欧洲那样搞成高福利社会也挺好的,favor
70-3-2,comment2,那你说的马车夫和司机是一个人吗？如果你是那个失业的马车夫呢？,against
70-3-2-1,comment3,有可问题是，你能阻止历史的巨人往前滚动吗？,favor
70-4,comment1,可怕的不是这，是先抢饭碗，还没盈利，马上上市，给高管控制人是上市前n多倍的薪水，然后割一波韭菜套现走人。最后告诉一直亏本。,against
70-6,comment1,卡车事故太多，死亡率太高，应该做noa,favor
70-7,comment1,佩哥老问一些深层的问题,none
70-9,comment1,有他说的这么简单吗？轨道交通最好做无人驾驶，你看火车司机都取消了吗？武汉地铁5号线就是无人驾驶，但是依旧有人站那守着,favor
70-10,comment1,个人或者群体的喜欢不喜欢，都不影响历史的进程。,favor
70-11,comment1,今年开卡车的人已经很困难了。,against
70-12,comment1,大货车司机不遵守交通规则的太多了，超载各种不规范,favor
70-13,comment1,好的制度下，“无人”是解放劳动者，而不是淘汰劳动者。制度的本质是分配问题，科技不必背锅。,favor
70-14,comment1,生产力的提高，就是社会的进步，最终会造福人类,favor
70-16,comment1,很多卡车是卡友自己买的，如果卡友以后买无人驾驶的卡车，只需要车跑自己能轻松一点挣钱，是不是这种状态更好？,favor
70-17,comment1,一个个说起来高大上，实际上天天惦记着怎么搞穷人的钱，,against
70-19,comment1,确实这项工作更容易被取代...,against
70-20,comment1,应该先开发无人驾驶泥头车！,favor
71,background,#百度 萝卜快跑#以前偶尔会看到“萝卜快跑”标识的车，这几天看这个无人自动驾驶出租车在武汉的新闻，才知道这是百度Apollo的产品。怪不得每次都是在亦庄看到这车，那里有个百度Apollo的大停车场…… 看官方的宣传，这是第六代萝卜快跑，宣传是L4级别的自动驾驶，一辆成本20万。5月份开始在武汉投放了1 ​​​,none
71-1,comment1,与其抱怨抢饭碗，不如自己先做出改变,favor
71-1-2,comment2,社会没那么多岗位，很多人能力也不一定能干啥聪明的是。不然你以为内卷咋出来的,against
71-1-3,comment2,能力是个问题。,against
71-1-4,comment2,开网约车的很多都是没啥办法了才去的。让他们咋改变……说肯定比做要轻巧啊。,against
71-1-4-2,comment3,现在社区都有再就业课程，可以上个课？,favor
71-1-4-2-1,comment4,这帮网约车司机里不少比你学历都高，你这也太想当然了。,against
71-1-4-2-1-1,comment5,学历也不能代表所有，再就业的课程里面很多是就业导向的。原来大学的东西和市场脱节太多了,favor
71-1-4-2-1-2,comment5,能否替代网约车司机是不以人的意志为转移的，而且也高估了目前自动驾驶的能力，这个变化没这么快，生产力上去了才可能进一步创造需求制造就业，而不是拒绝生产力进步,favor
71-1-4-3,comment3,感觉微博很多小孩，不知道现在这种工作岗位，对于很多体力劳动者是一个家的顶梁柱。。,against
71-1-4-4,comment3,比如我打车到协和医院，最近的下车点距离协和医院八百米，我特么路程也就4公里，武汉这么热的天气，我特么都打车了，还让我走快一公里过去，憨逼么,against
71-1-4-5,comment3,我说的是车辆环境，出租车拒载，网约车臭车，空调额外收费，这些东西，不至于说做不好吧,favor
71-1-4-5-1,comment4,武汉出租车拒载的很少，网约车个别环境不那么好，占比不到百分之十，可能我要求没那么高吧，空调额外收费的从来没遇见过,against
71-2,comment1,“无人售卖”早就有了，你说人去哪儿了？,against
71-2-2,comment2,你要理解不了差别的话，就按你理解的吧。,favor
71-2-2-1,comment3,老板误会了人总会找到属于他的位置，“无人”背后仍然需要“有人”维护，只是这些不被“看见”的人不应该被忽略。谈论“人工智能”时不应该只谈可能被“挤掉”的人，也应该谈谈因它而生的新位置，更需要重视那些不被看见的人的生态，避免世界被折叠起来（老总还真一个个评论扫啊）,none
71-2-2-1-1,comment4,我觉得随着技术的飞跃，肯定也会有新的工作岗位出来。但不知道新的工作岗位能不能吸纳短时间被大规模替代的这些劳动者去就业。而最先被淘汰的绝大多数是本就过的不好的那些人。但因此放缓前进的脚步也不现实，你不做，别人也会做。,favor
71-4,comment1,可以加入城市更新，我觉得城市道路呀建筑维护的还不够好,favor
71-4-1,comment2,你是说当农民工和环卫工人？这也容量有限啊。而且也都在被智能化替代。,against
71-5,comment1,回避一切百度产品,against
71-5-1,comment2,回避也没用，特斯拉的也快过来测试了。,favor
71-6,comment1,说是24小时运营，但实际上半夜也没有那么多乘车客户啊,favor
71-6-1,comment2,就跟24小时无人售卖一样，成本可以小到忽略不计，对特定区域跟特定人群还是有一定吸引力的,favor
71-6-2,comment2,但半夜运营对他来说没多少额外成本啊。对人来说就不行。,favor
71-7,comment1,同样的事情要是特斯拉来推，robotaxi就不会有这么多反对的声音了,none
71-8,comment1,价格大概是网约车的三分之一，只能说确实香，不过感觉又像是百团大战开始时期的补贴战了，能持续多久感觉存疑,favor
71-8-1,comment2,不光是价格，哪怕同等价格也愿意坐这个，不用担心雨天被拒载，或者去远的地方司机不愿意要加钱，或者晚上女孩子一个人坐车也不用担心安全,favor
71-8-2,comment2,萝卜研发成本是固定的，而且没有人力的成本，只要投放量够大，比网约车便宜还能盈利,favor
71-9,comment1,初期的阵痛罢了，等替代的工作越来越多，ai量变产生质变，就可以实现共产主义了,favor
71-9-1,comment2,ai发生质变，就会思考为什么会养着人类这么一个庞大，慵懒，纯粹浪费资源，污染地球的群体，然后推算出毁灭人类是对地球的最优解,against
71-9-3,comment2,你说的这个是从1到100 但是这中间需要多少人付出代价就不知道了。,against
71-9-3-1,comment3,但是现在很显然在进入社会主义中级阶段的前夜了，现在初级阶段的生产关系已经开始阻碍生产力的发展了,none
71-10,comment1,理论上讲这些东西普及之后，会优化城市路面秩序，提高整体效率，但是大家都很焦虑感觉自己也会变成被优化的那些司机,favor
71-10-1,comment2,理论上道路最安全的情况就是全部的车都采用自动驾驶,favor
71-10-3,comment2,这是一方面，另一方面是安全问题，要是程序出了问题，引发大规模交通事故，那后果太严重了。谁都不能保证不出问题,against
71-10-3-1,comment3,确实如此，但是大势如此不可阻挡，实际现在已经有很多这类，出问题影响超级大，但不可能回到过去了,favor
71-10-3-1-1,comment4,只希望都能慎重一点，不要冒进，都要有敬畏之心，毕竟谁都会在路上，不管身份是司机乘客还是行人。,favor
71-12,comment1,社会要发展 科技要进步 必然会有很多人要被淘汰 之前下岗潮的时候 大家都不过了么？ 不照样该咋过咋过么 别想那么多了,favor
71-12-1,comment2,是的，反正出生率也在下降,favor
71-14,comment1,别的都不谈哈。我只说苕萝卜它遵守交通规则。（我家门口的人行道没有红绿灯，碰见苕萝卜了，它会礼让行人）,favor
71-14-1,comment2,那天和朋友讨论，晚上坐车也会觉得安全感满满,favor
71-15,comment1,的确是要做好平衡。好奇问下，无人驾驶真的有那么重要吗？真的能媲美蒸汽机计算机这类革命性的发明吗？另外，无人驾驶出了重大事故，需不需要承担刑事责任。如果没有刑事责任，即使要承担赔偿损失等民事责任，道德风险也太大，可能的危害也大。比如突然程序卡顿，导致车辆骤停之类。,against
71-16,comment1,本来网约车很多就是失业的人再开，这么整是破坏社会稳定,against
71-17,comment1,限制工厂购买机器人的数量，给予每个合法公民购买机器人的配额，工厂可以雇佣公民购买的机器人干活。这样我们就能躺着赚钱了,favor
71-17-1,comment2,可能这和你花100万买个房子，然后每月收2000租金差不多。因为你要是每月收6000租金，就达不到节约成本的目的，那工厂还不如4000雇佣一个活人。,against
71-19,comment1,经济下行，又搞这个，武汉试了不错，离全国推广还远么。到时候被裁员下岗年纪大找不到工作的这波人还能干什么。人活不了，有的闹的。,against
71-20,comment1,怎么说呢，这玩意看着最好的前景是做夜班车，还有机场这种地方，我们小地方真需要这玩意，不是半夜打不到车就是偏远地方没车，不然就是拒载。,favor
72,background,中国的无人驾驶网约车到底有多牛？之前在武汉打过一辆深度体验了一下真的…，当无人驾驶真的来到我们的生活当中，你们会选择无人网约车出行吗？#百度 萝卜快跑#  ​​​,none
72-1,comment1,我个人认为应该责任是车企保险公司，或者说是运营主体是谁，责任就是谁。,favor
72-1-3,comment2,这个车的是谁就是谁的责任。车都卖出去了，怎么可能是车企的责任,against
72-1-3-1,comment3,了解下L2和L3的最大区别你就不会质疑我了,none
72-3,comment1,不会选择，万一出点啥事，谁的责任？,against
72-4,comment1,可能会体验一下吧，还没坐过,favor
72-6,comment1,还是不敢做无人驾驶的车,against
72-7,comment1,白天无所谓，晚上黑灯瞎火如果坐在无人驾驶的车里奔驰在无人的午夜街头，想象一下画面,against
72-11,comment1,还没体验过无人驾驶,favor
72-12,comment1,看来越来越多的！,favor
72-13,comment1,必须选择无人,favor
72-13-1,comment2,无目的怎么设置，语音吗，去哪里输入目的地就行了吗,favor
72-14,comment1,科技改变生活，无人驾驶真的来了,favor
72-15,comment1,有点想体验,favor
72-18,comment1,厉害了,favor
72-19,comment1,不敢,against
73,background,#网约车 无人驾驶#无人驾驶的网约车，萝卜快跑，感觉还可以，挺智能的，听说百度萝卜快跑已经在武汉盈利了，这样的车你敢坐吗？照这情况下去驾驶员早晚得失业#热门视频#‖#百度 萝卜快跑#  ​​​,none
73-1,comment1,我有一辆网约，我想问问，我在家睡觉它在外面帮我赚钱,none
73-1-1,comment2,你把车弄一个涂装 百年出租车仙人,favor
73-1-2,comment2,遇到喝醉的赚的钱都不够洗车,against
73-1-3,comment2,未来不再需要人了人家硅基生命自己玩,against
73-1-3-1,comment3,没人，谁坐车啊,against
73-1-5,comment2,租给正新鸡排,none
73-1-7,comment2,你有一辆自行车，能拿出去当共享单车租吗？,against
73-1-9,comment2,租出去,favor
73-2,comment1,为什么还有驾驶室和方向盘 跟我想的无人驾驶车完全不一样,none
73-2-2,comment2,好像你第一次坐，需要有驾驶员在，之后就无人了,favor
73-2-3,comment2,这样后期可以两用啊！,favor
73-2-5,comment2,后续肯定会加大后面空间  往箱体发展,favor
73-2-6,comment2,成本和法律 普及了就可以改了,favor
73-2-7,comment2,还是一辆车呀，到时还可以卖二手车,favor
73-3,comment1,它车上会配备司机吗？还是完全没有驾驶员,none
73-3-1,comment2,远程驾驶,favor
73-3-3,comment2,无人驾驶呀,favor
73-4,comment1,有个想法，既然都是无人驾驶了，那是不是司机座也不需要了，以后前排也3个座位，6个座位都用来坐人,none
73-4-3,comment2,现在是法律规定还必须要司机座和相关设施，以后如果法律改了，科技更进步了，肯定就是按照你说的发展了。感觉小时候看的未来世界要成真了,favor
73-4-6,comment2,是的，以后可以这样，现在是过渡阶段，以后就是你说的那样了,favor
73-4-7,comment2,前后排还是要隔开的，不然碰到方向盘出了事故算谁的呢,favor
73-4-7-1,comment3,还没到时机，将来取消方向盘是一定的,favor
73-4-7-2,comment3,以后就没有刹车油门方向盘了，都内置了,favor
73-4-7-3,comment3,下次可以方向盘收起来，不可见，需要手动驾驶再打开,favor
73-5,comment1,不敢坐，我惜命,against
73-5-1,comment2,问题不大，车速好像没多快,favor
73-5-2,comment2,哈哈哈哈跟武汉的司机比，这个开的那么温柔，应该更安全吧,favor
73-5-3,comment2,遇到不遵守交通规则的车呢，比人有反应力吗？车上又没有司机，还有系统出故障呢，感觉好危险,against
73-5-4,comment2,他比人安全,favor
73-5-5,comment2,它守交通规则，网约车的行车速度，抢红灯更危险吧,favor
73-5-5-1,comment3,已经有无人驾驶车撞到老人了，学校路口临时红绿灯没有识别出来，车速也没减。,against
73-6,comment1,年轻人的第一台移动公寓，或者p房,none
73-6-1,comment2,卫生是个问题 我都能想象到半夜喝完酒在车上吐的那些人…,against
73-6-1-1,comment3,有画面感了,against
73-6-2,comment2,车里车外摄像头蚊子飞过都看得见,favor
73-6-2-2,comment3,遮起来,none
73-6-3,comment2,车上都是摄像头,favor
73-8,comment1,无人车，未来已来，期待。,favor
73-9,comment1,要是碰到鬼探头它能反应过来吗？,against
73-9-1,comment2,机器永远比人反应要快,favor
73-10,comment1,完全遵守规则比网约车各种插队超车安全吧,favor
73-10-1,comment2,主要是紧急避险方面能否过关,against
73-11,comment1,作为科技落地，很开心，也期待未来发展得更完善；作为武汉出租车行业联名写信希望不要如此挤压出租车司机饭碗，这也是很让人不舒服的，进而担心治安问题，砸了这么多底层人们的饭碗，我很担心出现更多悲惨事件,against
73-11-1,comment2,大势所趋，简单体力劳动注定会被机器取代,favor
73-12,comment1,后台也是一个车一个司机的，就是不用去现场了,favor
73-13,comment1,厉害,favor
73-13-1,comment2,我刚好前几天也看到这种视频 厉害是厉害的 我还是觉得害怕,against
73-14,comment1,抵制从人类做起，为了自己的饭碗，拒绝一切反人类商业模式,against
73-15,comment1,测试的都是宽敞又车流少的大道但是闹市的交通会复杂很多，而且不守规矩的人也特别多。嗯我还想多活几年。,against
73-15-1,comment2,前几年小范围测试，现在全武汉随便跑,favor
73-16,comment1,感觉还可以,favor
73-17,comment1,在武汉几年前就开始试运营了，最开始不要钱就可以坐，然后慢慢加价，价格一般，坐起来其实挺舒服的，空调可以自己调节温度，还可以登录自己的网易云音乐听歌，还有路线3d图，不过不好发就是只能坐两个人，然后可能会绕路，行驶的时候还是没有人能随机应变,favor
73-18,comment1,有利有弊，坐这种车要看乘客素质,favor
73-19,comment1,萝卜，萝卜，娃娃要拉粑粑，快找个公共厕所……,favor
73-20,comment1,比我厉害 他还敢超车我连车都不敢超,favor
74,background,我隐约感觉，是不是再过几年，大家就可以买辆有自动驾驶功能的车，让它自己去跑网约车，我们躺在家里就把钱赚了#百度 萝卜快跑# ​​​,favor
74-1,comment1,大家都有自动驾驶的车了，谁坐网约车？,against
74-1-3,comment2,虽然没钱买车的大把，但是思路打开，让车自己跑网约车自己养自己，自力更生。你出个首付,favor
74-2,comment1,放心，这个资质肯定会被大公司垄断,against
74-2-2,comment2,滴滴：私有无人车不能注册，直接源头卡死,against
74-2-2-1,comment3,滴滴目前都没有在做无人车,none
74-2-6,comment2,明白人！,against
74-2-6-1,comment3,资质垄断，信息垄断后，那里还有你躺着赚钱的份？,against
74-3,comment1,都去这样干谁坐车,against
74-4,comment1,别躺在家里把人撞了就行,against
74-5,comment1,网约车司机集体上访,against
74-6,comment1,你不就想说你的毛豆x不该贬值吗,against
74-7,comment1,国内路况十分复杂，不利于团结,against
74-7-1,comment2,这跟团不团结没啥关系，都是各做各的生意，争相抢占市场，才能有创新活力，没有永远的敌人或朋友，只有永远的利益,favor
74-7-1-1,comment3,这哪里是抢市场，之前抢市场至少有员工吧，这倒好，都别过了,against
74-9,comment1,是的，理想的世界。,favor
74-9-1,comment2,然后车比你还懂导航,favor
74-9-1-1,comment3,实现前起码前几个月都在处理乘客的投诉，因为导航系统需要完善和纠错,against
74-12,comment1,恕我直言，即便是蹭流量，也应该认认真真地蹭，好歹把标点符号带上。你觉得哥说得有道理吗？,against
74-14,comment1,有没有可能，大家都不出门了,against
74-15,comment1,我觉得这个可以有,favor
74-16,comment1,好思路,favor
74-17,comment1,新一哥预言绝对准信我,favor
74-20,comment1,投入和收入不成正比,against
75,background,随着辅助驾驶不断的升级迭代， 网约车、出租车很可能大部分都是无人驾驶的车了， 成本会更低，24小时可运营， 将来大量的出租车司机， 滴滴司机会失业， 短期可能没事， 长期相关行业的人可能要做些规划了， 深圳已经有无人驾驶的出租车在试点了。 #百度 萝卜快跑#  ​​​,none
75-1,comment1,以前是把人逼到角落，现在连角落里蹲着都不让了,against
75-1-2,comment2,贫富差距会越来越大哎,against
75-1-2-1,comment3,没事。到时候我们再革命,against
75-1-2-1-1,comment4,说得好，迟早会有,against
75-3,comment1,以后机器人越来越多了，想想都可怕,against
75-3-1,comment2,未来就是人类把人类干没了,against
75-3-2,comment2,没事的，未来的事，又有谁能说得准呢,none
75-4,comment1,我35岁失业后的路子被堵了,against
75-5,comment1,5-10年差不多完成更替,favor
75-5-1,comment2,最多三年 每个城市都有无人驾驶车出租车,favor
