id,type,text,stance
18-2,comment1,今年跌的真猛啊。。从没有过的跌。双11便宜1000买了15pm  觉得赚了。 现在再跌1000。。气死了,against
18-2-1,comment2,确实是这样,none
18-2-3,comment2,我国产挺香,against
18-2-4,comment2,还不如不买呢，再等一段时间,against
18-2-7,comment2,早买早享受晚买有折扣,favor
18-2-8,comment2,跌的不是一星半点,none
18-2-11,comment2,我是不会买的,against
18-2-12,comment2,喜欢的考虑一下,favor
18-2-13,comment2,早买早享受吧,favor
18-2-14,comment2,真的是太文明了,none
18-2-15,comment2,确实是降的挺多,none
18-2-17,comment2,还好我没买,against
18-2-20,comment2,早买早享受,favor
18-2-22,comment2,早买早享受啊,favor
18-2-23,comment2,早买早享受,favor
18-2-26,comment2,有意思,none
18-2-27,comment2,买的早就早体验,favor
18-2-28,comment2,团结起来都不买,against
18-2-30,comment2,你不买我不买……,against
18-2-31,comment2,确实是有可能,none
18-2-32,comment2,哈哈哈，我原价买的，只能自己安慰自己，早买早享受，晚买有折扣,favor
18-2-32-1,comment3,反正这个情况下，只能自己安慰自己。,favor
18-2-32-3,comment3,这玩意就是贬值,against
18-2-32-4,comment3,好，我也安慰你,none
18-2-32-5,comment3,心态真是好,none
18-3,comment1,降多少都不愿意买，白送考虑一下,against
18-3-1,comment2,白送那是不可能,none
18-3-7,comment2,白送我要,none
18-3-8,comment2,啊这，哈哈哈,none
18-4,comment1,多少都不买,against
18-4-2,comment2,确实，这也太差劲了,against
18-5,comment1,掉一半考虑考虑,against
18-5-1,comment2,基本不可能了,none
18-6,comment1,没办法的15系列确实是只能靠降价来拉动销量的嘛，估计也卖的绝对不比14系列差啦~,none
18-6-1,comment2,不买 等中奖,against
18-6-2,comment2,整天买热搜,against
18-6-6,comment2,人家也是销量第一,favor
18-7,comment1,真心没看出苹果哪里好，大家怎么那么迷恋,against
18-8,comment1,还有下降空间没有？,favor
18-8-2,comment2,只要大家都不买，肯定还能继续降,favor
18-8-3,comment2,应该是还是有的,favor
18-8-4,comment2,绝对有下降空间,favor
18-8-5,comment2,感觉还有,favor
18-9,comment1,非常妙，说明还能再掉,favor
18-9-1,comment2,我也这么觉得,favor
18-9-2,comment2,我觉得还会下降,favor
18-9-3,comment2,所以还是晚买有折扣的嘛~,favor
18-10,comment1,18.2%已经很多了吧，很离谱,none
18-11,comment1,这个真的不好说，！,none
18-13,comment1,三千多，我肯定支持的啊,favor
18-14,comment1,苹果咋又有热搜啊，很烦,against
18-17,comment1,也不是我愿意不愿意，反正我还是不喜欢,against
18-18,comment1,我对于苹果的产品，目前是完全不考虑。,against
19,background,#iPhone15发售3个月仅掉价18.2%#仅掉？？你们想让iPhone15降到多少啊 ​​​,favor
19-1,comment1,你不买我不买，明天还能降500,against
19-1-1,comment2,反正我觉得还能够再降的,favor
19-1-2,comment2,降更多就好咯,favor
19-1-3,comment2,反正我不买,against
19-1-4,comment2,你们都不买那我也不买了,against
19-1-5,comment2,所以再等等吧。,favor
19-1-7,comment2,这个价位我买一个当备用机,favor
19-1-8,comment2,害 电池太难用了,against
19-1-9,comment2,你这一句还挺押韵的,none
19-1-13,comment2,还是可以下降五百,against
19-1-14,comment2,有道理，所以要买的再等等,against
19-1-15,comment2,说的真顺啊,none
19-1-17,comment2,反正我不买,against
19-1-18,comment2,迟早得事都是,none
19-3,comment1,反正还是很贵的。,against
19-3-1,comment2,还是不买了,against
19-3-2,comment2,就相对来说还是挺贵的。,against
19-3-3,comment2,是的，太贵了，不买,against
19-3-4,comment2,真的就很贵啊，贵的离谱,against
19-3-5,comment2,反正我对苹果不感兴趣,against
19-3-6,comment2,所以苹果降价了我也不买,against
19-4,comment1,这个仅 是官方还是渠道啊,none
19-4-2,comment2,对呀，官方都降了，你想想其他地方,none
19-4-4,comment2,我看官方还是降了几百了,none
19-4-5,comment2,数据都是官方，渠道各种优惠统计不来了的,none
19-5,comment1,我不买，等它降吧,against
19-6,comment1,果子太差劲了,against
19-6-2,comment2,无所谓，反正我不买,against
19-13,comment1,我反正没买啊,against
19-14,comment1,咱们也不知道呀,none
19-17,comment1,那肯定是越低越好,favor
19-20,comment1,什么鬼？这话都敢说出来,none
20,background,#iPhone15发售3个月仅掉价18.2%#好一个“仅”掉价18.2%，这就是语言的艺术吗？ 大家觉得iPhone掉到什么价位你才会购买？ ​​​,none
20-1,comment1,1999左右我会买,none
20-1-1,comment2,你还是去买二手机。,none
20-1-4,comment2,估计不太现实,none
20-1-5,comment2,估计不会降那么狠,none
20-1-7,comment2,那基本不可能,none
20-1-8,comment2,那我也会买的,favor
20-1-9,comment2,我不会买的,against
20-1-12,comment2,我可能不会换的,favor
20-1-13,comment2,我也是说这个价格我喜欢,favor
20-1-14,comment2,这价格估计是不可能的,none
20-1-16,comment2,大概率不会出现的呢,none
20-1-17,comment2,其实我也希望能这个价格。,favor
20-1-18,comment2,目前为止不太可能这么便宜，但是确实是挺贵的,none
20-1-21,comment2,那比国产都便宜不少了,none
20-1-26,comment2,信号不行，我还是不会买,against
20-1-29,comment2,像他这个估计就是可能以后割韭菜，还是比较贵。,none
20-1-34,comment2,那估计有点悬,none
20-1-40,comment2,我都不会买的,against
20-1-44,comment2,那得是啥型号的,none
20-1-45,comment2,反正我不打算买,against
20-1-47,comment2,我打算自己买,favor
20-1-49,comment2,这个你得早点睡觉,none
20-1-51,comment2,在降价一千我就买,favor
20-1-52,comment2,我也觉得降到一两千块钱就行了,favor
20-1-53,comment2,晚买就省钱了,favor
20-1-55,comment2,你可真敢想啊！,none
20-1-57,comment2,这价格我也觉得合适,favor
20-1-58,comment2,才给我，我都不要,against
20-1-59,comment2,现在去买苹果8，可能就是这个价格,none
20-1-62,comment2,再等个三五年就会有,none
20-1-63,comment2,干的漂亮，我都没敢说那么便宜,favor
20-2,comment1,三千以下，我就考虑一下,none
20-2-2,comment2,再3000吧,none
20-2-4,comment2,有点心累了啊,against
20-2-5,comment2,我不会考虑的,against
20-2-8,comment2,还有iPad三千一下我也考虑,none
20-2-12,comment2,我想新款都三千,favor
20-2-14,comment2,那人家那是做福利,none
20-2-15,comment2,那估计要等等咯,none
20-2-16,comment2,应该问题不大,none
20-2-17,comment2,那他们应该不会便宜这么多的，咱就不考虑了,against
20-3,comment1,那就2999再考虑,against
20-3-2,comment2,这个还算高的了,against
20-3-5,comment2,这个价位也不是没有可能,none
20-3-7,comment2,这个二手的吧,none
20-3-8,comment2,真是不用考虑了,against
20-3-12,comment2,基本不可能的价格吧,none
20-3-16,comment2,走开，不想和你交个朋友,none
20-3-20,comment2,买以前的老机型差不多,against
20-3-21,comment2,月黑风高夜限量五十台抢去吧,none
20-3-23,comment2,超过三千都不考虑,against
20-3-24,comment2,咋样都不买,against
20-4,comment1,白送我可以考虑一下,against
20-4-2,comment2,这个想象够大胆的,none
20-4-4,comment2,那估计就只有抽奖能实现了。,against
20-4-12,comment2,那就蹲福袋中奖吧,none
20-6,comment1,还有没有下降空间,none
20-6-1,comment2,估计还有了,favor
20-6-2,comment2,肯定有下降的空间呀,favor
20-7,comment1,反而不如国产手机精彩,against
20-8,comment1,掉价了我也不会买,against
20-8-3,comment2,是掉价了，我也没有买,against
20-9,comment1,续航和信号搞上去，交个朋友的价格我才会考虑,against
20-9-1,comment2,标准版120hz，256gb，4999可以考虑,against
20-11,comment1,两千块钱我能够考虑一下，不过不可能,against
20-12,comment1,我们早就不买啊,against
20-14,comment1,3个月仅掉价？这是条黑热搜吧,favor
20-16,comment1,还会再降低嘛，为啥降的这么快啊,none
20-17,comment1,我觉得3000以下，我也不会考虑,against
20-19,comment1,暂时不会买 之后再说吧,against
21,background,#iPhone15发售3个月仅掉价18.2%#还行…换成其他手机可能就50%了，伦保值还得是华为。 ​​​,against
21-1,comment1,还有没有下降空间，我再等等,against
21-1-1,comment2,必须还要下降的,none
21-1-2,comment2,你们都在等了,none
21-1-3,comment2,那肯定还是有的,none
21-1-4,comment2,免费送我才要,against
21-1-7,comment2,估计没有了,none
21-1-8,comment2,不得不佩服,none
21-1-10,comment2,我都不会等的,against
21-1-13,comment2,慢慢等吧   新品上来就降得更多了,none
21-1-14,comment2,那就坐等后面,none
21-1-17,comment2,应该还有吧,none
21-1-19,comment2,我也在等这个机会,favor
21-1-20,comment2,只会越来越低,none
21-1-21,comment2,这个就难说,none
21-1-22,comment2,再等等看吧,none
21-1-29,comment2,感觉应该能降,favor
21-1-35,comment2,你要买一台吗不如买安卓,against
21-1-38,comment2,我就没有打算买,against
21-1-40,comment2,有，不过得看第三方了,none
21-1-44,comment2,只要你不着急，它还能再降,none
21-1-45,comment2,那你继续等吧,none
21-1-46,comment2,必须有你等等,none
21-1-47,comment2,再看看吧没啥兴趣,against
21-1-48,comment2,这可不好说,none
21-1-49,comment2,蹲一波后续吧,none
21-1-50,comment2,这就不清楚了,none
21-1-51,comment2,还会有下降的空间的,favor
21-1-55,comment2,去PDD买应该挺香的,favor
21-2,comment1,苹果的下降速度也是很快的了,none
21-2-1,comment2,这个见怪不怪了,none
21-2-2,comment2,反正都不打算买,against
21-2-4,comment2,都有这么个趋势,none
21-2-7,comment2,确实是快了,none
21-2-8,comment2,确实还挺快的啊,none
21-2-11,comment2,今年下降的比较快,none
21-2-16,comment2,我也觉得是的,none
21-2-17,comment2,最快的还不是苹果,none
21-2-21,comment2,真的是没想到这么快,none
21-2-22,comment2,我对苹果不感兴趣,against
21-2-23,comment2,所以还得国货之光华为最强,against
21-2-24,comment2,电子产品别想着保值了,none
21-2-26,comment2,其实也还行啊，以价换量,favor
21-2-27,comment2,无所谓，反正不买,against
21-2-28,comment2,大家都不要买,against
21-2-29,comment2,反正我也不会买的,against
21-2-35,comment2,苹果可是跳水王,against
21-3,comment1,这才18%感觉还有很大的下降空间,against
21-3-3,comment2,继续下降，就不买,against
21-3-4,comment2,我反正不买的,against
21-3-6,comment2,利润率那是相当贵,none
21-3-9,comment2,确实没有想到啊,none
21-3-10,comment2,你这还想让降到多少？,none
21-3-12,comment2,苹果利润很大啊,none
21-4,comment1,一边说着历史最低，一边说着仅掉价。结果保值率还是遥遥领先，苹果是懂语言艺术的。,none
21-4-1,comment2,苹果都是骗人的鬼,against
21-4-2,comment2,所以我还是选择我们的安卓更好一些。,against
21-6,comment1,#iPhone15发售3个月仅掉价18.2%#看来还是苹果手机保值一点,favor
21-10,comment1,苹果没什么创新 反正我不考虑,against
21-12,comment1,苹果手机现在也不行了，需要降价提高销量,against
21-14,comment1,这个月都已经便宜成这个的话，就不打算考虑了，,against
21-14-1,comment2,这个时候很值得买了,favor
21-18,comment1,太贵了买不起这个价格,against
21-20,comment1,第一批买的有没有后悔啊,none
22,background,不引战，就事论事。 问一下苹果用户，你一直用iPhone的原因是什么？ #苹果官方旗舰店首次加入以旧换新##iPhone15刷新历史低价#  ​​​,none
22-1,comment1,系统比较干净，没有安卓那么多衍生文件，其他的也没啥特别的,favor
22-1-2,comment2,最早用的苹果4，手机一点毛病没有，生生被自己系统憋死的，系统和软件不配套！,against
22-1-2-1,comment3,我用着还好，适配苹果的软件做得也比较干净一些,favor
22-2,comment1,"去年底刚换华为, 以前一直用, 原因是觉得系统好, 用久了也不会卡, 现在用了华为才知道, 现在的华为系统也不卡!",against
22-2-2,comment2,其实大概10的时候，两种系统性能差距不大了。但有一说一，苹果的美术风格确实简练不少，纯颜控会选苹果多一点。,favor
22-4,comment1,不用按个软件就要一堆权限，不通过就不给用，比如安卓手机下载个图片软件要通话短信权限就很离谱,favor
22-4-2,comment2,？？？苹果不要吗？我用的是假苹果？而且安卓也只要同意储存就能用啊，苹果连问都不问意思是强制给你同意了？,against
22-5,comment1,对娃哈哈、农夫山泉我均不置评。但我从中看明白了一点：民众是欢迎民营企业的，同时也看清楚了一个基本的趋势：一个民营企业能否发展壮大，能否行稳致远，跟这个企业“具不具有民族底色、具不具有爱国情怀”有着密不可分的关系,none
22-6,comment1,不怎么卡,favor
22-8,comment1,被MAC绑架了，AirDrop比较好用,favor
22-8-1,comment2,这几年airdrop真不好用,against
22-9,comment1,好多游戏账号在ios平台  很烦,against
22-9-1,comment2,我直接扔了，国产手机信号太好了太香了,against
22-10,comment1,几年前买的了，还没坏,none
22-10-1,comment2,我P20pro 不仅没坏，甚至依然丝滑如狗,none
22-12,comment1,没啥原因，就是没用过，然后体验一次，下次不会再用了，好多功能不方便，没有国产厂商适配的好,against
22-13,comment1,原来是因为照片都存在icloud上 以及用的全家桶。去年我买了NAS，完全替代了iCloud，然后就换Android了，真香,against
22-14,comment1,受不了国内的安卓改系统，以及恶心人的APP,favor
22-15,comment1,现在用的还是2019 年买的，不过不打算买新机了，对印度产品不感兴趣，这台实在用不了了就换个国产机。。,against
22-16,comment1,app尤其是办公app友好,favor
23,background,#iPhone五月在华出货量增40%#这有啥奇怪的，不都是大降价换来的，假设再多降点，出货量肯定还能再高些，只有不合适的价格，没有卖不出去的iPhone。只不过iPhone15系列跌成这样，比较好奇今年iPhone16系列还敢定高价吗，起码有一点，接下来愿意原价买iPhone的人会越来越少吧？ ​​​,none
23-3,comment1,因为五月份降价最多吧,none
23-3-3,comment2,是的，降价促销,none
23-3-5,comment2,对，没错,none
23-3-5-1,comment3,降价了还是买,favor
23-3-5-2,comment3,定价估计不会变化,none
23-5,comment1,当年我买21U渠道价都8600，那时候pm系列都不敢想,none
23-5-1,comment2,确实,none
23-6,comment1,没有信号永远不考虑,against
23-6-2,comment2,信号差没得说,against
23-7,comment1,降价40%销量还能往上涨,favor
23-7-1,comment2,是这个理,favor
23-8,comment1,放心吧，还是那死出,against
23-9,comment1,苹果16的销量估计不会很好,against
23-9-1,comment2,现在还是买国产吧,against
23-9-2,comment2,我也觉得，国产太牛了,against
23-10,comment1,降价很香,favor
23-13,comment1,从来都没有想过要买,against
23-16,comment1,反正我又不买等它继续降价,against
23-19,comment1,现在果子没必要买首发了,against
23-20,comment1,以后再原价买果子那就是妥妥的智商税了,against
24,background,今年618最大的赢家：苹果iPhone15系列！ 大家天天吐槽信号不好，然后还抢着买，这是为啥 ​​​,none
24-1,comment1,因为好用 流畅就够了，其他都可以忍受,favor
24-1-2,comment2,流畅还可以，好用真不觉得，反人类设置太多，还是跟风的多,against
24-1-3,comment2,小米: 你呱哒谁呢，直接说我澎湃卡可以接受，但是不接受阴阳,against
24-3,comment1,因为大家大多数时间都是连着WiFi用，同意的赞我上去。,favor
24-3-1,comment2,关键这货连WIFI信号都不好，稍微离路由器远点就不行了。,against
24-3-1-1,comment3,从来没有信号问题，华为也有，日常使用信号没有差别。,favor
24-3-1-1-1,comment4,啊？？要不是我还有一台老荣耀我就信了，同位置一个没 Wi-Fi，在路由器边下载同一个软件，网速居然还没一个 19 年产的手机快，巨后悔卖苹果,against
24-3-1-1-2,comment4,自适应,none
24-4,comment1,iPhone信号垃圾，我说的,against
24-4-1,comment2,+1,against
24-4-2,comment2,+1,against
24-4-3,comment2,废话,against
24-4-3-1,comment3,在卫生间没有WiFi，数据基本用不了,against
24-9,comment1,降价很多吗？,none
24-10,comment1,我用华为,against
24-11,comment1,前仆后继啊，果然廉价是购买的一大动力,none
24-12,comment1,没办法7000这个价格，不买苹果买啥，买安卓有点不对劲。,favor
24-12-1,comment2,我想大部分人应该是这个心理，毕竟苹果在大部分人心中还是比较高大上的，我一万多的华为，过年回家很多亲戚说，花那么多钱买华为，还不如买苹果，而且年年如此,favor
24-15,comment1,不爱国的太多了,against
24-17,comment1,好用，真的好用,favor
25,background,哈哈哈，苹果就这样都能销量第一，你们服不服（图源网）#iPhone15多次降价重回销量榜第一# ​​​,none
25-1,comment1,靠降价狗屎也是香的,against
25-3,comment1,嘴上说的是慷慨激昂的，线下买的是斩钉截铁的,favor
25-5,comment1,我爸妈用过4s，我用过mp3，5s（用俩月后扔我妈了），之后我们家人没有再用过苹果的。管不了别人崇洋媚外，就从自身做起。我觉得是这样的，你买可以，有钱买喜欢的推动经济发展是好事儿，支持你买。但国家层面应该抽一份额外费用，买一台多加价百分之15-20，然后把这部分用到科技发展上，四全其美,against
25-5-1,comment2,用个苹果就崇洋媚外了？？你手上的安卓机系统也不是国内的，建议你用座机,favor
25-9,comment1,新一就三秒都能找到女朋友，你们服不服,none
25-12,comment1,那个越来越大了,none
25-16,comment1,我管谁销量第一呢。苹果也好，三星也好，华为也好，小米也好，他们哪一家销量低于对我来说都一样，我只关心能不能在相应的价位段有对得起他价格的体验,none
25-17,comment1,没有不好的手机 只有不好的价格  降价的苹果还是老大,favor
26,background,#iPhone15多次降价重回销量榜第一#都说苹果不行了，为啥小降卖爆？大降直接重回第一？ ​​​,favor
26-1,comment1,如果降价了我也考虑买,favor
26-1-1,comment2,很难用的信号差,against
26-1-1-1,comment3,所以是考虑要买嘛，我想要苹果，也是同事安利说下载app没垃圾文件，内存也挺大，但现在华为也有1T的了，所以在纠结。,none
26-1-2,comment2,这么说也是的,favor
26-1-3,comment2,我也可以考虑,favor
26-1-4,comment2,我打算买,favor
26-1-5,comment2,毕竟他的系统好用,favor
26-1-6,comment2,降价了我也不会考虑,against
26-1-10,comment2,价格合适最重要,none
26-1-12,comment2,没有降的空间了,none
26-1-13,comment2,现在可以买了,favor
26-1-15,comment2,已经降了,none
26-1-16,comment2,估计还会吧,none
26-1-17,comment2,已经降到冰点了,none
26-1-17-3,comment3,现在的价格确实可以,favor
26-1-17-5,comment3,15Pro256G还是要6700啊！128G根本不够用，还是太贵！而且屏幕确实小了一点点,against
26-1-17-6,comment3,只能说真的很好了,favor
26-1-17-10,comment3,确实降价很香,favor
26-1-17-12,comment3,我还是不心动,against
26-1-17-14,comment3,不可能再降低了吧,none
26-1-17-15,comment3,可以考虑入手,favor
26-1-17-16,comment3,还会降价吗,none
26-2,comment1,降价肯定买了很多哈,favor
26-2-1,comment2,还是买国产吧,against
26-2-3,comment2,以前贵都那么多人买，现在降价了，肯定更多人了买了,favor
26-2-6,comment2,那是当然的,favor
26-2-7,comment2,毕竟实力有的,favor
26-2-9,comment2,这么说也是啊,favor
26-2-13,comment2,那是肯定的,favor
26-2-14,comment2,这是必然的 降价的东西香,favor
26-2-15,comment2,那是肯定的,favor
26-2-17,comment2,还是很多人喜欢,favor
26-2-18,comment2,价格现在还不够低,none
26-5,comment1,可能大家觉得降价的苹果比较值得,favor
26-5-2,comment2,降价都去薅羊毛了,none
26-7,comment1,众望所归啊,favor
26-9,comment1,性能还是不错的,favor
26-10,comment1,竞争力不行了还是国产好,against
26-13,comment1,还是价格的问题了,none
26-14,comment1,就看他明年出的16和17是多少钱。,none
26-16,comment1,买苹果的就挺多啊,favor
26-17,comment1,我不买这个,against
26-18,comment1,毕竟果子性能还是挺好的。,favor
26-20,comment1,降的太多了,none
27,background,【#iPhone15官旗折扣价将至历史最低#】近日，有果粉发现，天猫苹果官方旗舰店iPhone 15基础版和iPhone 15 Pro基础版价格跳水，折扣后降幅超过23%。由于该款机型在仿生芯片、影像摄制方面性能拔群，在国内市场上需求旺盛，上市之初曾“一机难求”，三方渠道出现过较高溢价。此次苹果官旗折扣倒挂外部渠 ​​​,none
27-2,comment1,考虑中,none
27-2-2,comment2,4开头最低配的,none
27-2-3,comment2,没必要在过几个月就出新的了，你还不如买新的,against
27-8,comment1,这份快乐咱有机会必须安排,favor
27-9,comment1,都没啥人买了,against
27-10,comment1,4字开头 这个价钱真的很香,favor
27-11,comment1,这就去天猫苹果官方旗舰店看看去了！,favor
27-12,comment1,我们也是各个平台比价买,none
27-13,comment1,值得考虑一下,favor
27-15,comment1,价格挺吸引人的,favor
27-16,comment1,价格确实很香,favor
27-17,comment1,确实创历史新低,none
27-18,comment1,很难得的一个价格,favor
27-19,comment1,这个价格很让人心动,favor
27-20,comment1,性价比还是挺不错的,favor
28,background,#iPhone15官旗折扣价将至历史最低# 居然已经是历史最低了嘛。。。之前是多少来着我都没注意过 ​​​,none
28-1,comment1,这个价格有没有人说划算不，没有用过苹果,none
28-1-1,comment2,我的12抢优惠券买的还5100,none
28-1-2,comment2,除了拍照出色，其余就是个老人机,against
28-1-3,comment2,两年前我的13还花了5k呢,none
28-1-4,comment2,真的划算,favor
28-1-5,comment2,确实很低了,favor
28-2,comment1,这个谁买谁后悔 也不看看生产地在哪,against
28-2-3,comment2,怎么看呀,none
28-3,comment1,是时候抄底了，兄弟们,favor
28-5,comment1,那不说了，我已经定好，到时准备抢了,favor
28-6,comment1,618这手机优惠吸引我了！超合适！,favor
28-7,comment1,别说了这个价格真的是我记忆力最低的了,favor
28-8,comment1,不管怎么说，这个价位确实是挺划算的，我都有点心动了。,favor
28-9,comment1,真的感觉这价格也是非常的划算太到位了,favor
28-10,comment1,历史价格最低是多少,none
28-11,comment1,居然现在都已经这个价格了，离谱,none
28-12,comment1,妈耶这也太低价了吧，我已经准备好开抢了,favor
28-13,comment1,苹果的优惠太强了 历史最低价格了,favor
28-14,comment1,历史最低了 苹果这次拼了 优惠太大了,favor
28-18,comment1,哈？我也很好奇，降了多少,none
28-19,comment1,价格太香了 想入手的 一定要拼了,favor
28-20,comment1,这价格相当可以了！我需要的快冲,favor
29,background,【官方折扣力度最大？#iPhone15官旗折扣价将至历史最低#】在天猫618开售前，有网友发现，苹果官方旗舰店iPhone 15基础版和iPhone 15 Pro基础版价格跳水，折扣后降幅超过23%。此时距离iPhone 16系列发布仍有一定时间，而官方主动折扣，让不少已经笃定购买新机型的消费者心动。你会考虑继续等iPhone 16系 ​​​,none
29-1,comment1,我也等着618换手呢 选15系列的吧,favor
29-4,comment1,明天晚上我直接换手机 已经准备好啦,favor
29-5,comment1,我现在还不用换手机的呢 但是这也太心动了吧,favor
29-7,comment1,主要是我前一阵儿刚买了一款新的手机呢，还不准备换。,against
29-9,comment1,这次感觉优惠确实挺大的，如果是我，我可能还是选择15吧,favor
29-10,comment1,618买手机真的是合适的时机！优惠多多,favor
29-11,comment1,想换手机好久了，618我要给自己安排上了,favor
29-12,comment1,等618很久了，就等着到时候换手机呢,favor
29-13,comment1,希望折后价格可以给力些吧，我还挺期待的,favor
29-14,comment1,新的不一定会是最好的，我会选择性价比高的15系列,favor
29-15,comment1,折扣太大了 苹果这次的优惠太强了,favor
29-16,comment1,既然是618，肯定要等到这个优惠来换手机,favor
29-17,comment1,我也想换新手机了，活动也是很多优惠，一起去看看,favor
29-18,comment1,这么优惠的活动 我必须安排,favor
29-19,comment1,如果实力允许的话，我想给自己都换上,favor
29-20,comment1,我618应该还是会选择15系列吧,favor
30,background,#5999元你会买华为还是苹果# 这个价格，我会选华为。不是说苹果不行，想买iPhone15可以，建议等降价才值，降个1000吧，原价买没意义 ​​​,none
30-1,comment1,可以的话是华为,against
30-4,comment1,没意义，和上一代没什么变化，不如买华为，遥遥领先,against
30-4-2,comment2,清醒点，苹果从90分变成91分，华为从70分变成75分,favor
30-4-2-1,comment3,怕是你不清醒吧，苹果这些年有什么进步,against
30-4-2-1-1,comment4,基本都在挤牙膏，但性能和系统谁能比？别和我说说三年前水平的7nm的9000s,favor
30-4-2-1-1-1,comment5,芯片确实有点落后，但是鸿蒙系统现在也不差了，多屏协同，智能互联一体化，，这些不强吗,against
30-5,comment1,关键128也不够用,against
30-5-1,comment2,对头，我也是绝不会再用60hz的低刷屏,against
30-6,comment1,华为,against
30-7,comment1,支持华为,against
30-8,comment1,啃老本，不是ios  苹果已死。,against
30-9,comment1,华为p60真的很牛逼,against
30-10,comment1,确实 毕竟 等个把月拼多多那边 不香嘛,against
30-12,comment1,说得好,against
30-13,comment1,支持华为,against
30-15,comment1,蓝色真的挺好看的,none
30-16,comment1,华为,against
30-17,comment1,都不买,against
30-18,comment1,这么怂？水果普通版本来就不行好吧。两代普通版，一代Pro的路过,against
30-19,comment1,都不选 我的12 还能用,against
31,background,#iPhone15价格跌至史上最低#果粉应该感谢华为，正是因为华为抢了苹果的市场，苹果才不得不降价促销！华为越强，果粉越受益！ ​​​,none
31-1,comment1,你不买我不买明天还能降两百,against
31-1-1,comment2,这个信号和破电池我觉得可以降2000,against
31-1-1-1,comment3,附议，我也觉得这个信号可以再降个几千,against
31-1-2,comment2,苹果真心不好用，信号拉胯的一批,against
31-1-2-1,comment3,长期WiFi微信通话，手机套餐赠送的通话500分钟数，每个月只用不到5分之一，信号不影响什么,favor
31-1-2-2,comment3,是啊，后悔了,against
31-1-2-3,comment3,只是在内地信号不好而已，港澳信号起飞,favor
31-1-2-4,comment3,然而全球销量第一了 ，在怎么找茬唱衰都是徒劳,favor
31-1-2-4-1,comment4,销量第一是真的，信号拉胯也是真的,against
31-1-2-4-2,comment4,销量是动态的，也不是一直第一，至少现在苹果不再是首选了,against
31-1-2-4-3,comment4,真徒劳就涨价了，没见过啥东西卖得好还降价的也就果粉嘴硬了,against
31-3,comment1,苹果15 现在4949可以拿下啦！！,favor
31-3-2,comment2,不错啊,favor
31-5,comment1,苹果降价是为了清理库存 其实说白了就是抢占市场份额。人家不差钱 与华为毛关系没有 人家就没把华为往眼里放 …,favor
31-5-2,comment2,是是是，没把华为放眼里，所以制裁了三年？刚发布就降价是为了清库存？,against
31-5-3,comment2,你还是玩jb去吧,against
31-8,comment1,什么都是华为，就很神奇了…我觉得应该感谢所有狂卷的国产手机制造商,favor
31-9,comment1,那看来又是有事情,none
31-10,comment1,那我也不买了,against
31-15,comment1,了解一下,favor
32,background,#iphone15价格跌至史上最低#看了看媒体的报道，苹果15的价格已经跌破五千了，你会选择购买吗？#iPhone15价格跌破5000元# ​​​,none
32-1,comment1,很明显，苹果现在想用低价手段挤占中国手机市场，表面上打的是小米和OPPO等，实际上还是想狙击华为在2024年的大扩张，但这也暴露了自己成本低、质量差的真相，就看中国消费者怎么想了。,against
32-1-3,comment2,那还用想么？肯定选择华为nova 11se啊，千元机的价格，旗舰级体验,against
32-1-7,comment2,这还用想吗，我都怕苹果大肠杆菌超标,against
32-2,comment1,不买苹果。。。华为挺香的。,against
32-2-1,comment2,感觉小米手感更好,against
32-2-2,comment2,是滴,against
32-3,comment1,当然不会，12年iPhone用户，今年等mate70,against
32-4,comment1,iPhone的信号在不解决，永不考虑,against
32-4-1,comment2,信号和电量这两个问题不如国产的千元机,against
32-4-2,comment2,是的，信号太差了,against
32-5,comment1,一直用苹果产品，但印度产的绝不买,against
32-5-2,comment2,怎么看是印度产的？,none
32-7,comment1,不会，因为我已经买了mate60pro 之后都会用华为了。,against
32-8,comment1,puls吗,none
32-9,comment1,哇哇哇哇，跌破都无事，不买,against
32-10,comment1,阿三做的，牛屎味太重了,against
32-11,comment1,不买,against
32-13,comment1,这配置，价格偏高了。,against
32-14,comment1,开工程机械的基本都不用苹果，信号太烂,against
32-15,comment1,不稀罕，华为用的挺好，就是60买不到,against
32-18,comment1,瞎眼屏，坑害中国人视力,against
33,background,【#iPhone15价格跌至史上最低#】近日，苹果官网罕见大降价，iPhone15系列降价500元。继苹果官网降价后，官方授权渠道再次降价，iPhone 15系直降1050元，128G iPhone 15降至4949元，据悉，这是iPhone 15官方渠道价首次跌破5000元。据IDC中国高级分析师郭天翔表示，“今年一开始的时候苹果已经对iPhone15 ​​​,none
33-1,comment1,真是奇怪，苹果手机舆论上从来没赢过，但销量永远没输过,favor
33-1-1,comment2,销量真没输过吗？,against
33-1-2,comment2,不好意思华为制裁前，销量已经超过苹果了，那时候苹果股价也大跌过，所以华为芯片解决了，销量回到那时候的销量很正常，苹果股价也会回到那时候的股价,against
33-1-3,comment2,对，2019年也没输，对吧,against
33-1-4,comment2,虚荣心吧大概,against
33-1-4-1,comment3,华为没有谷歌框架 好多软件用不了这是其一。其二是出国以后华为是真的没法用。我曾经也为了情怀 用华为全家桶。。。但是是真的不方便,favor
33-3,comment1,虽然我没有1万元，但是我愿意花1万来买手机,favor
33-3-1,comment2,你真的有一头牛等着吹,none
