id,type,text,stance
15-4-2,comment2,猪脚更需要时间煮呀,none
15-4-3,comment2,哦，以后做好了，等十分钟再端上来,against
15-4-3-1,comment3,实际上这种更多是外卖吧 ？吃过黄焖鸡 饭，真不好吃。,against
15-5,comment1,感觉对预制菜的定义都没有统一,none
15-5-1,comment2,新国标会统一的,none
15-6,comment1,西餐基本都是预制菜它们没点意见,none
15-6-1,comment2,你没看见/你不知道不等于没有意见，你说谁是它呢？你是预制菜产业链的？,against
15-6-1-1,comment3,哈哈哈你咋这么急,none
15-6-1-1-1,comment4,是你先急的，你说谁是它呢，显着你了？,none
15-6-1-1-1-1,comment5,爱咋咋地,none
15-6-2,comment2,我从不喜欢西餐,none
15-6-3,comment2,怎么没有呢？反正我不喜欢吃麦当劳肯德基这类的,against
15-6-4,comment2,土殖的特点就是土,none
15-6-5,comment2,跳广场舞的不爱去西式餐厅，洋大人的东西都是好的。 喊的最响的恰恰是这两类人,none
15-6-6,comment2,这个就是妖魔化预制菜的一个最大BUG,favor
15-6-6-1,comment3,郭站长是不是没有关注曝光过的那些预制菜有多离谱？可以看看315晚会那次曝光的预制菜，郭站长可别被有些预制菜商家给忽悠了。,against
15-7,comment1,我不同意，预制是为了方便大规模处理，而且我反对预制菜的理由主要是食材不够新鲜，添加剂过多的问题，而且从预制菜食用群体来看很可能是学校食堂和学生，预制菜与新鲜蔬菜相比营养显然不利于学生，只不过是方便让提供商将食品烹饪过度工业化。,against
15-7-1,comment2,我是反对难吃的预制菜，因为我专门买过预制的面条浇头，只能说中规中矩，口味十分中庸，距离难吃不远,against
15-9,comment1,反对预制菜的人，从来不反对肯德基麦当劳等,favor
15-12,comment1,关键是没标准。非要较劲的话，豆腐也是预制菜。,none
15-12-1,comment2,传统加工食品也要往新概念里面装？,none
15-12-1-1,comment3,那我来说一个，臭鳜鱼是不是预制菜？,none
15-13,comment1,中肯，支持站长,none
15-14,comment1,就很双标 某些,none
15-15,comment1,没错，现在我最在意的问题就是饭店如果用预制菜必须标明，我自己也买过预制菜吃，味道又好又方便，和饭店里真没啥差距，大的工厂安全卫生也有保障。,favor
15-16,comment1,大家都在很严肃的探讨，那我来捉个虫。15行，“饭店即时用预制菜”，应该是“即使”吧。,none
15-17,comment1,预制菜做出来的味道真的很标准，吃多了就能感觉到，连续吃了两个月食堂就不想去了，开始自带起我妈做的饭啦,none
15-19,comment1,很多年前我就说过，预制菜本身不是问题，麦当劳肯德基必胜客味千拉面三全思念周黑鸭康师傅统一，哪个不是预制菜？供应链做得好反而更卫生。加强监管，打击黑店预制菜才是真的，只骂预制菜属于因噎废食。,favor
17,background,【#你介意吃到预制菜吗#？】3月21日，六部门发布《通知》，首次在国家层面明确预制菜范围：预制菜是以食用农产品等为原料，经工业化预加工，加热或熟制后方可食用的预包装菜肴，#预制菜明确不允许添加防腐剂#。中央厨房制作的菜肴，不纳入预制菜范围。仅经清洗、去皮、分切等简单加工未经烹制的净菜类 ​​​,none
17-1,comment1,预制菜是工厂有标准的，工厂标准的卫生比绝大部分小饭店厨房干净，品控问题和饭店卫生问题，同属个例案件。预制菜不是狼来了，但预制菜的监管要跟上，比如，快餐及饭店使用工厂预制成品菜类，需要表明标注。另外说的食堂用不用预制菜，同样要有告知权和选择权。从民生发展角度，好的预制菜就是未来趋势,favor
17-1-2,comment2,有的机关食堂的味道还不如符合卫生的预制菜,favor
17-1-3,comment2,机关食堂先吃，可以吧,against
17-1-3-1,comment3,你们这个反问就不成立，机关食堂也好，企业食堂也好，只要财力物力人力允许，食堂现做就合理。预制菜本身的前提就是便捷性，谁需要这个需求，谁就是其客户群体，锚定一个群体目标，前提是合情合理，最起码符合供需关系，如今超市冷藏摆放的速食饭菜，不就是给想快速就餐的人群准备的吗？,favor
17-1-3-1-1,comment4,说到底就是经济基础决定上层建筑,none
17-2,comment1,以当下的食品安全监管状态 我对预制菜的质量保障不抱有信心,against
17-3,comment1,首先让国家机关食堂吃预制菜,against
17-3-1,comment2,街道办食堂都不会吃,against
17-6,comment1,不介意，但你要让我知道我吃的是预制菜就像油有没有转基因也会写清楚，你管它健康还是不健康，反正我得有自己选择的权力,none
17-6-1,comment2,居然这么多不介意的，难怪预制菜现在大行其道，反正我坚决不吃,against
17-6-1-1,comment3,你要知道预制菜比外卖苍蝇馆子干净安全多了得允许这个世界有穷人吧，我说了可以卖要标明，你买不买是你的事，你去饭店吃的贵菜好多都是预制菜，没告诉你而已,favor
17-8,comment1,少吃,against
17-10,comment1,到处都是预制菜,none
17-12,comment1,介意，因为难吃,against
17-13,comment1,标注就行,favor
17-15,comment1,我可以接受，前提是真的干净，而且味道不能变难吃,favor
17-16,comment1,还有安全的食品吗？无所谓了,against
17-18,comment1,健康，环保的应该还是自己弄的让人放心吧。,against
17-20,comment1,介意有用吗？不声不响就给安排上了,against
18,background,#预制菜明确不允许添加防腐剂##将在餐饮环节大力推广使用预制菜明示# 原来外面餐馆大部分是预制菜了 幸好我家人不喜欢去外面吃饭 广东茶楼点心基本上也是冷冻加热的，说不定放了一两年了。。 估计大部分人早就吃过预制菜，只是不了解内幕。 人是血肉之躯，不适合经常吃加工产品，最好的饭菜就是 ​​​,against
18-1,comment1,我宁愿自己做水煮青菜都不去外面吃预制菜,against
18-1-1,comment2,加点豆腐，哈哈,none
18-1-1-1,comment3,豆腐也不错，好过不知道冻了几年的预制菜,against
18-2,comment1,我看微博有人说过，这种现加工的菜，卫生检疫部门要求很高的，生熟什么的全是事情，成本很高的，不如这种预制菜的成本低，卫生部门也放心,favor
18-2-1,comment2,既然他说的那么好，让他开个直播天天吃，吃多点，你看他自己吃不吃，很多人昧良心的，说是一套做是一套。,against
18-2-3,comment2,以前的三鹿奶粉，给小孩吃的，怎么说。就这还是外国人爆出来的，不要相信人性，利益面前，啥也不是,against
18-2-4,comment2,都是科技活，没有真料,against
18-2-5,comment2,冷冻的东西尽量少吃,against
18-3,comment1,为了将来做准备的意思是？战争还是太阳耀斑？,none
18-4,comment1,最好的做饭方式是柴火饭，现在都会煤气电磁炉，属阴。末法时代就是福报差,against
18-5,comment1,转基因，预制菜，打压中医，整体上是一场摧毁体质的战争,against
18-7,comment1,看菜点菜的那种馆子不是,none
18-8,comment1,常吃寒凉冰冻食物，脾胃受损，身体遭殃，国民体质很差,against
18-9,comment1,這幾天總想吃點有鍋氣的東西,none
19,background,六部门官宣！预制菜明确规定不得添加防腐剂！ #预制菜##预制菜明确不允许添加防腐剂#  ​​​,none
19-1,comment1,菜都是现吃现做，才健康！提前做出来的，能吃吗？,against
19-1-1,comment2,有条件最好现做,against
19-1-1-1,comment3,是的,against
19-2,comment1,不添加防腐剂如何解决预制菜的腐败变质？哄鬼呢？,against
19-4,comment1,能不能强制生产线直播视频放官网上，毕竟一个高清摄像头也用不了多少钱,none
19-4-1,comment2,你说的是阳光厨房，现在正规的食堂和食品厂都已经这么要求了,favor
19-4-1-1,comment3,那就好,none
19-5,comment1,严格要求才是想发展好,favor
19-5-1,comment2,无以规矩，不成方圆,favor
19-6,comment1,不信谣，不传谣,against
19-7,comment1,然后再让内鬼修改“防腐剂”的标准,against
19-8,comment1,现在的酱油包含了盐，味精，酱色多种功能,none
19-9,comment1,法律也规定不能杀人，杀人犯法,none
19-10,comment1,官宣是官宣了问题是谁来监督？,against
20,background,【#预制菜进校园有学生家长辞职送饭#】#专家建议校长与学生共食预制菜#最近，学校统一配餐引起的“预制菜进校园”问题，正在多地持续引发热议。中国人民大学公共管理学院教授马亮认为，学校提供的是预制菜还是现制菜本身不重要，重要的是确保学生餐是营养、安全、可口的。如果学校采购预制菜是为了降低 ​​​,none
20-2,comment1,招聘个厨师每天采购新鲜蔬菜，这么难吗,against
20-2-1,comment2,那肯定不难。但是预制菜更方便贪钱。,against
20-2-2,comment2,你只就不懂了，以后吃出问题了，方便甩锅给供应商。我只要程序上没有问题，餐盘没有问题，加热没有问题，那就不是我的问题,against
20-2-3,comment2,小工厂都有自己的做饭人员，食堂，学校怎么就腾不出地方给孩子们吃饭了,against
20-2-4,comment2,学校不是统一送菜上门的吗,none
20-2-5,comment2,里面的道道不能细说,none
20-2-12,comment2,很多老学校没有厨房，没有餐厅,none
20-2-13,comment2,麻烦啊，预制菜热一下就行，市面上卖不出去就送学校，卖给学校的价格还贼高,against
20-2-14,comment2,一般都是部分预制菜，去过工厂，大部分预制菜是没问题的，你在大食堂吃饭也很多预制菜,favor
20-2-14-1,comment3,真有食堂就有的选，我干档口的，一楼大食堂，超便宜不讲质量的，二楼各种档口，我家一天20个菜现炒，每天早上新鲜的菜送来。。就贵一点，价格贵了学校就会压我们,none
20-2-14-1-1,comment4,大学才有档口吧,none
20-2-16,comment2,我们菜是现炒的 做的饭照样垃圾 一年级饭盒带回来都是红绿辣椒圈 辣味大人闻得都难受 饭盒经常一层厚厚的红油 把超市卖的客户与狠活的火腿肠和火锅撒尿丸子放点青菜蘑菇炒一盘菜 当中午的主食 真的是呵呵笑了 合着把祖国的花朵就这样对待,none
20-2-17,comment2,以前没有预制菜不都这样吗，现在的这些人真的是想钱想疯了，居然把孩子的健康都不顾了，说没问题的请让自己家的孩子天天吃吧,against
20-2-18,comment2,真困难，比如我孩子的小学，当初就没有规划食堂，腾不出地方来弄厨房，餐厅。以至于学校周围都是各种各样的小餐桌，也是有好有坏。学校为了改变小餐桌这种情况吧，就中午搞了个配餐，腾出两间活动室来当餐厅，饭菜都是配餐公司做好了再拉来的,none
20-2-19,comment2,我们这里学校没有食堂 很少学生在学校吃饭 因为吃的是学校外面订的盒饭,none
20-2-20,comment2,关键还是预制菜给的诱惑足够大，公关做得好,against
20-2-22,comment2,很难，上面有利益链，真每天采购新鲜蔬菜就破了这链；而且上面可没闲钱多招这种人,against
20-2-22-3,comment3,学校这种都是长期合作的吧，根本不需要去采购，直接有人送来,none
20-2-22-3-1,comment4,所以没有专门采购和监督就不新鲜呀,none
20-2-22-3-1-1,comment5,如果和学校或者幼儿园达成合作的，一定会保证新鲜，至少不会有安全问题。因为那是一次性好几百人的量，普通商贩日流量没那么大的，都会抓住的,none
20-2-22-3-1-2,comment5,不会吧长期合作学校这一块大肉肯定得好好弄啊，我这边学校的食材都是很新鲜的，每天一大早就送过来,none
20-2-24,comment2,就是因为难，加上回扣吃的没有预制菜多,against
20-2-25,comment2,那不就没油水可捞啦,against
20-2-26,comment2,有些学校没食堂，特别是一些老牌学校，因为以前是走读,none
20-2-26-1,comment3,可这是根本原因吗？,none
20-2-26-1-1,comment4,不是说这是根本原因，而是说这个问题比较复杂，不是简单的一个举措就能解决的,none
20-2-26-1-1-1,comment5,飞机火箭这么高科技的东西都能造出来，这点破事搞不定？,none
20-2-26-1-1-2,comment5,但相信，只要想解决问题，决定会有比这更好且也没有那么不能克服困难的办法。现在的生育意愿这么低，这种搞法，看看还有多少人愿意生，生下来被像喂猪一样喂大，然后还成了**苑工作人员口中的人质。,against
20-2-26-2,comment3,可以建啊,none
20-2-26-2-1,comment4,好多老牌学校是在市区的，地方小，建哪去，都是小学生又不能分好几拨吃饭，现在学校还要安排午休，有些学校午休的地方都是艰难挤出来。我不是学校的，我只是孩子上学发现现实的问题比较多，想解决没那么容易,none
20-3,comment1,预制菜怎么可能和新鲜菜比，用脚趾头都想得到,against
20-4,comment1,专家先吃~,against
20-4-1,comment2,如果预制菜进了校园，学生每日三餐且天天吃。请专家顿顿、天天，连吃3个月试试,against
20-4-4,comment2,领导先吃,against
20-4-7,comment2,反正人家吃进口、吃特供，影响不到上等人的生活,against
20-4-8,comment2,实际上看看央视这些年的广告，暴雷的专家有多少，没追责而已，就是一群广告牌。。谁给钱就来占个台,none
20-4-9,comment2,众所周知，现在的专家几乎跟台湾的名嘴差不多,none
20-4-10,comment2,吃上一个学期,against
20-5,comment1,预制菜背后是什么利益集团，好好查查，小日本也有可能,against
20-5-3,comment2,有可能哦,none
20-5-5,comment2,人民的白手套呗还能是啥,none
20-5-6,comment2,对，所有对我们做的坏事都是外国人干的,none
20-5-7,comment2,太可怕了,none
20-5-8,comment2,啊对对对责任都在外国，我们赢麻了,none
20-5-9,comment2,整天日本美团的，反对的时候能不能知道自己在反对谁啊,none
20-5-11,comment2,牛逼牛逼 什么都可以扯到国外 牛逼,none
20-5-15,comment2,为啥小日本有这么大的能量，能让zf背书让预制菜强行进入校园食堂？,against
20-5-18,comment2,张核子至今没有处理,none
20-9,comment1,太可怕了，孩子的健康也要摧毁。,against
20-10,comment1,预制好个锤子，前些时候新闻报道海军官兵辛苦的时候，还重点强调了出海后没有新鲜蔬菜吃,against
20-11,comment1,我一个成年人，如果知道这家外面是预制菜，我肯定不吃，这些都是孩子啊！正是发育长身体的时候啊！,against
20-12,comment1,请机关单位食堂先引进预制菜,against
20-12-1,comment2,自那波疫情结束后，机关单位食堂已经吃了大半年了，口感味道都很差，真的不好吃,against
20-12-2,comment2,机关食堂的菜都是麦德龙这些正规大型超市配送的，预制菜我们想多了..,against
20-13,comment1,怎么自己掏了钱的吃点新鲜的饭菜都不让呢？非得让吃致癌的隔夜饭菜,against
20-13-1,comment2,预制菜就是隔年菜，吃的东西可能是去年煮的,against
20-13-2,comment2,能吃上隔夜菜已经是烧高香了,against
20-14,comment1,真的不能用心给祖国的花朵做饭吗？,against
20-14-1,comment2,祖国的花朵在美国，在德国，在加拿大，在法国，这里是祖国的韭菜。,against
20-14-1-1,comment3,倒是希望孩子们可以像韭菜生命力旺盛，韭菜也是能开花的～,none
20-15,comment1,//:不是专家说的隔夜饭菜亚硝酸超标会致癌吗,against
20-15-1,comment2,我们农村基本上第二天早上都是吃隔夜菜，吃了那么多年咯,none
20-15-2,comment2,隔夜菜亚硝酸盐超标是因为隔夜菜经过筷子啥的已经被污染，细菌生长繁殖会产生亚硝类物质，预制菜在制售时高温杀灭了细菌，其次加了防腐剂，会抑制细菌繁殖，所以预制菜亚硝基本不会超标但是预制菜营养价值和潜在危害到底怎么样，还有待考证。,none
20-16,comment1,预制菜有特方便的地方，但也没必要强行预制吧,none
20-18,comment1,请不要毒害孩子们了！！！,against
21,background,9月19日，广东深圳，家长抵制预制菜，给孩子们送饭，餐食不能进学校只能送到校门口！ #中时##预制菜进校园有学生家长辞职送饭##预制菜进校园后校门口挤满送饭家长#  ​​​,against
21-1,comment1,预制菜进校园，真是缺了大德,against
21-1-1,comment2,我敢保证学校领导的小孩绝对不会（有条件不）吃。,against
21-1-2,comment2,这是要毒害我们的花朵啊，背后公司不会是美资公司吧？,against
21-1-2-1,comment3,公司是美资 那校园呢？校园也是美资的吗？明明是自己的问题非要推到别人头上，你校园不让预制菜进食堂不就好了,against
21-1-5,comment2,泡面也是预制面,none
21-1-5-2,comment3,你说对了，所以家长才要自己送饭菜。,against
21-1-5-2-1,comment4,送过来久，不新鲜了,none
21-1-5-3,comment3,你脑子是不是被泡面泡发了,none
21-1-5-4,comment3,你天天顿顿都是泡面？？不会吧不会吧不会吧。,none
21-2,comment1,全校师生一口锅会不会好一点,none
21-2-1,comment2,我们学校目前学生老师一起排队打饭，抵制预制菜进校园！,against
21-2-2,comment2,师生一口锅…你以为是老师得利吗？钱还不都是进校长的口袋！,none
21-2-3,comment2,教育局领导先吃个九年制义务教育,against
21-2-4,comment2,我们学校教师食堂据说很便宜但是奇难吃无比，老师们都跑来跟学生一起吃的,none
21-2-5,comment2,我们学校是一个食堂，两个线，菜谱不一样。孩子的难吃。,none
21-2-6,comment2,我们是一样的，目前小学一起吃,none
21-2-7,comment2,老师不喜欢学校的饭可以自己点外卖，学生不吃只能饿着,none
21-2-8,comment2,学校领导和老师不同意，我女儿学校领导和老师吃的是学校饭堂的饭，孩子吃的是外面订餐公司的饭，女儿说老师不和他们一起吃的,none
21-2-9,comment2,就如測試降落傘一樣,none
21-2-10,comment2,我们这边都是，校长老师都是和学生一起吃的,none
21-2-11,comment2,师生一口锅，那领导开小灶,none
21-2-12,comment2,我小孩的学校就是这样子啲，师生一起吃,none
21-2-13,comment2,我家娃儿的食堂就是师生一起吃啊，班主任坐孩子旁边一起吃,none
21-2-14,comment2,好建议，但除非太阳从西边出来,none
21-2-14-1,comment3,我们这里多少年都是要求校长也是在饭堂吃的了，只能说明你们那里管理水平落后,none
21-2-14-1-1,comment4,我家深圳公立，还是不差的公立，学校领导和老师吃的是学校饭堂的饭，不和学生一起吃的，校长有一次去课室和孩子吃了一顿，发了一篇长文在学校公众号和孩子一起就餐,none
21-2-14-2,comment3,也不会啊，领导总能自己吃，也不顾老师死活啊,none
21-2-15,comment2,那几乎是不可能的事吧,none
21-2-15-1,comment3,我以前的学校就是。,none
21-2-15-1-1,comment4,在我学校读书的时候从来没有老师和学生同一个锅吃饭过，老师们有专门的食堂。,none
21-2-15-1-1-1,comment5,我们学校是一起吃的。只是饭卡不一样。,none
21-2-16,comment2,绝好的建议,none
21-6,comment1,脑子动到小孩子头上了，真的无法无天了。全国抵制。成年人也不买预制菜了。,against
21-6-1,comment2,对，就这个意思，都是小学生啊，身体发育最需要营养的时候，你让孩子强制吃这个，这真的是有大病，黑良心，你说进学校，孩子们可以选择中午不在学校吃也行啊！这样家长可以选择送饭，这是不让你选，强制你吃，这操作没人受得了！,against
21-6-2,comment2,就像美国，越穷越肥，越肥越多基础病，越多病越穷，这是在学那边的资本啊！首先控制我们的饮食，从根本上搞垮我们的身体，我宁愿天天送饭也不让我娃吃什么狗屁预制菜，我自己也不会吃,against
21-6-2-2,comment3,你去过美国？张口就来,none
21-6-2-2-1,comment4,你家天天吃预制菜吗，你张口就来？,against
21-6-3,comment2,没可能。所有饮料都是预制饮品,none
21-6-3-1,comment3,超市，美团，淘宝到处预制菜，很正常啊，不正常的是成年人想吃就掏钱买一顿。不想吃就不吃。你有选择权。现在是黑手伸向正在长身体的孩子了，孩子们有权利选择么?,against
21-6-3-1-1,comment4,孩子天天喝预制奶,none
21-7,comment1,从毒教材到预制菜，本该是一片净土的教育，也被污染了。,against
21-7-1,comment2,为什么不能回家吃？因为怕孩子们去吃小饭桌，去托管班吃饭，去小餐馆吃饭，所以教育部说一定要去学校食堂吃，因为家长忙没时间照顾孩子,none
21-7-2,comment2,不是也！是早就有预谋的,against
21-8,comment1,当天制作不好吗，我们这的孩子在学校吃的都是当天制作的，没有所谓的预制菜！,against
21-8-2,comment2,一个配餐公司有的要供应好几个学校上万份学生餐，当天做赶不出来怎么办？用预制菜多省事，热热就完了，还可以扩大规模，多接几个学校的单,none
21-8-2-1,comment3,你是不是做这方面的工作哈,none
21-8-2-2,comment3,这就是个问题吗？这个公司不行就下一个公司来做，偌大的深圳哪有可能只有一个配餐公司。说到底还是钱的问题，回扣,none
21-8-3,comment2,批量制作成本更低,none
21-8-4,comment2,所有饮料都是预制的,none
21-8-5,comment2,可能之前备的预制菜太多了卖不完，就打孩子的主义了,against
21-9,comment1,坚决抵制预制菜 可以吃新鲜的饭菜为什么要吃放了各种添加剂的隔夜菜 还是隔了几个月甚至一年的,against
21-9-1,comment2,方便面你可以选择吃或者不吃，经常吃还是偶尔吃,none
21-9-2,comment2,方便面也是预制的,none
21-10,comment1,为什么这么多人反对学校学生吃预制菜。而这件事一直在推进。难道 河里面有大人物的利益在里面吗？,against
21-11,comment1,公信度一塌糊涂,none
21-11-1,comment2,还有GXL吗？,none
21-12,comment1,心酸。我提议学校食堂由军队炊事班掌管,none
21-12-1,comment2,其实是一样的，你这也就是从预制菜供应商的中央厨房配送改为军队预制配送到各个学校咯,none
21-12-1-1,comment3,现炒,none
21-13,comment1,这种东西能进校园就是 教育局被渗透严重  拿学生健康 祖国未来 去嚯嚯,against
21-14,comment1,我记得从前微波炉流行的时候，民众说微波炉有辐射，破坏食物结构；从前地铁流行的时候，周边村子组织游行声讨有噪音和震动；但凡是科技与狠活都会有这么一个思想和理念碰撞的阶段，也会促进新产品更合规更健康。预制菜其实早就存在在生活的角角落落了，吃过快餐的就都吃过，你我不都活的好好的。,favor
21-14-1,comment2,你爱吃猪食你自己吃,against
21-14-2,comment2,: 让这些推广预制菜的人全家一天三餐天天吃预制菜，吃个5年观察下身体状况，我们再考虑预制菜。,against
21-14-3,comment2,多吃，多吃，你全家都继续再吃三年就集体出栏了,against
21-14-4,comment2,对啊，一开始跪总是会膝盖疼的，跪久了膝盖起茧了才不会觉得疼,against
21-14-5,comment2,自从察觉出不管点哪家外卖味道都差不多后已经几年没怎么点过外卖了,against
21-14-6,comment2,为什么不提倡孩子天天吃麦当劳方便面？,none
21-14-8,comment2,你是天天吃、顿顿吃、从小学一年级就开始吃是吧,against
21-14-9,comment2,预制饭放了添加剂并且不新鲜，吃得多将来患癌机率会增大。,against
21-16,comment1,为啥这么黑预制菜，谁家过年不准备点预制菜？,favor
21-16-1,comment2,过个年 买个冻品  你也是够可以的 主要学生连续吃十几年的防腐剂  患病几率多了,against
21-16-2,comment2,那你天天吃啊,against
21-16-3,comment2,你也不能天天吃剩菜吧！,against
21-16-4,comment2,别扯了，你家过年会准备几块钱一份的预制菜？,against
21-16-4-1,comment3,？那些速冻饺子，鸡柳这些冷冻的，酱油，这些都属于啊，当然我不是洗，只是针对你说的这件话,none
21-17,comment1,看来 大家不生孩子是对的,against
21-17-1,comment2,不能再赞同了，生完孩子的我都想把孩子塞回去,against
21-18,comment1,这是哪家配餐公司？有知道的吗？,none
21-18-2,comment2,深圳金谷园,none
21-18-2-1,comment3,我们学校是天地和，不知道情况怎么样，家长新的一波焦虑要开始了。,none
21-18-2-2,comment3,我们是中山谷源供餐，但是每天都是新做的呀，什么是预制菜？,none
23,background,这类常吃的外卖，就是属于「预制菜」其中的一种吧 ？ 大家对预制菜怎么看~ #预制菜进校园有学生家长辞职送饭#  ​​​,none
23-1,comment1,正常的预制菜工厂比绝大多数饭店和家庭厨房干净的多，从食品安全的角度，其实比大部分的现做菜要安全，而且选这就是选择了方便快捷廉价，要营养要好味道，自然会选择好的饭店或者自己做,favor
23-1-1,comment2,你多吃点,against
23-1-2,comment2,我以前在学校食堂做过兼职 看过老板进货单  预制菜 我特么能告诉你成本就四五块钱吗  还有人家老板根本就不吃这种   每天还要去菜市场买新鲜菜肉来吃 有些东西你自己想想 干净卫生健康那他为啥自己都不吃？,against
23-1-2-1,comment3,我也做过食品安全监督工作，所以我知道只要正规的预制菜工厂，也包括食堂，不可能没有完整的食品溯源证据链，预制菜的便宜是因为大量采购大量制作，成本自然比单独做一盘菜要便宜的多，我只是说了安全卫生，我从来没说健康啊,favor
23-1-3,comment2,预制菜是隐蔽食材最好的途径，增加了食材溯源的程序，也就增加了溯源难度，也可能会有日本辐射食材！！,against
23-1-3-1,comment3,是的，美国给日本出主意倾销被污染的海产品，假如说产品已经转了好几个国家的海关，又来我们中国的餐桌，成人自己购买的会看发源地，学校小孩根本没渠道接触食材包装（而且这种产地信息溯源还可能造假），预制菜成为了处理核污染产品的一个渠道也是有可能的。只要利益够大,against
23-1-4,comment2,预制菜的的钱收你做饭的钱，多吃点,against
23-1-5,comment2,预制菜放不放防腐剂？,none
23-1-6,comment2,各种添加剂,against
23-1-7,comment2,既然这样，叫您爹妈都别在家做饭了，多吃点这个干净卫生又健康对了记得多准备一些爹妈,against
23-1-8,comment2,干净是干净，但亚硝酸盐超标啊,against
23-1-9,comment2,自己家隔夜菜亚硝酸盐超标，资本工厂的隔月菜十分安全。,against
23-1-10,comment2,可惜大部分都不正常,against
23-1-11,comment2,没毛病，你可以多吃点,against
23-1-12,comment2,自己家剩的菜隔夜都犹豫能不能给娃吃，去外面却要花双倍以上的钱去吃隔N夜的预制菜，健康在防腐剂上吗？,against
23-1-12-1,comment3,其一这里没有讨论预制菜进不进校园的问题，其二不讲剂量都是耍流氓，而且防腐未必一定要加防腐剂，比如喝的半年保质期的超高温消毒纯牛奶不加。其三现代社会根本躲不过防腐剂和添加剂（盐是最基础的防腐剂和添加剂）。,favor
23-1-13,comment2,干净你就多吃点,against
23-1-14,comment2,隔夜菜被说得这么好,against
23-1-14-1,comment3,您从来不吃卤菜烧鸡烧鹅的？,favor
23-1-14-1-1,comment4,还有就是，人家那卤鸡腿什么可以放防腐剂各种，半年一年后吃吗，别混淆视听,against
23-1-14-1-2,comment4,你这个好偏激哦，偶尔吃，就得要我天天吃吗，真搞笑,against
23-1-15,comment2,防腐剂添加剂您多吃点,against
23-1-15-1,comment3,人类社会躲不过的，你只是觉得你自己吃的少而已,none
23-1-15-1-1,comment4,起码有知情权吧，可以选择吃或是不吃。,none
23-1-16,comment2,一堆添加剂，不是说它不安全。而是有添加剂。无缘无故一天到晚吃这些进肚子，肯定还是自己买菜做饭好。,against
23-1-16-1,comment3,您的这微博id里也有一堆添加剂啊，正常情况下一定放了大量香草精和草莓食用香精，难道你吃的这些都是自己用香草荚和草莓自己做的？,none
23-1-17,comment2,那您全家多吃点,against
23-1-17-1,comment3,kfc和麦当劳都是预制菜。你吃过了吗？我经常吃哦,favor
23-1-18,comment2,全是馊的,against
23-1-18-1,comment3,如果预制菜全是馊的话，工商和食品安全部门就不用干活了,favor
23-1-19,comment2,预制菜连袋子一起煮的加热过程中，会不会释放有毒物质？,none
23-1-21,comment2,说的对,favor
23-2,comment1,有没可能预制菜比城中村的外卖店干净多了,favor
23-2-2,comment2,有没有可能外卖就是给你吃的预制菜,against
23-2-3,comment2,可以，你可以吃一辈子预制菜，毕竟干净,against
23-2-4,comment2,有没有可能预制菜让人慢性中毒？,against
23-2-5,comment2,有没有可能预制菜摆烂的时候能死人？要将突破下限，预制菜能狠！永远不要指望那些人的思想觉悟多高！一旦预制菜大行其道，下限也会越来越低，有些商家可能会把十年后的菜都提前给你准备好了！,against
23-2-5-2,comment3,有没有一种可能，做预制菜的企业受到监督会比普通饭店更严格？例如吃的卫龙，罐头也可以算预制菜？,favor
23-2-5-2-1,comment4,这种东西老百姓不反对，因为是偶尔吃。那些预制菜是要孩子从幼儿园开始吃起。你去看看淘宝售卖的煎蛋预制菜，鱼香肉丝预制菜，红烧茄子预制菜……再看看他们的保质期。,against
23-3,comment1,袋子不能加热，会产生很多致癌物，难怪现在癌症这么普遍,against
23-3-1,comment2,pp材质可以在130°以下保持稳定，视频中的水根本没有达到沸点；按熟食加热卫生标准是食品中心温度摄氏70度以上即可；电磁炉使用功率是可以调节的，商家无论出于食品卫生安全角度还是能源成本角度，都不会一直进行大功率烧煮,favor
23-3-2,comment2,你30岁就死掉就不会碰到癌症了,none
23-3-3,comment2,只要是合格产品，食品级的袋子随便你煮都不会有问题的。,favor
23-3-3-1,comment3,塑料袋合格也不能加热啊,none
23-4,comment1,大品牌的放心，可以随意购买。。外卖那种十块钱左右的，尽量不吃。。 对于预制菜产业，我持乐观态度，支持产业化发展！,favor
23-4-1,comment2,干净的后厨也是放心可靠,none
23-4-1-1,comment3,对呀，所以这不是非黑即白，而是多项选择。。干净的后厨，新鲜的食材，厨师精湛的手艺，都是最优的。预制菜大品牌也一样，从原料选择，到车间标准化程度，工艺先进性，设备智能化程度，品质管理标准严谨性，检核力度等等，都有严格的指标，企业越大，经历的各种二方三方审核越多，品质越好。,favor
23-4-2,comment2,哪来的狗托,against
23-5,comment1,平时菜吃剩放一晚，就叫隔夜菜，各种专家说有害。现在预制菜隔了多少个夜，你跟我说干净又卫生,against
23-5-1,comment2,专家又不吃,against
23-5-2,comment2,专家又不会吃，前几年转基因吹的多火，你看专家会吃吗,against
23-6,comment1,预制菜不比那些黑心食堂承包商的后厨干净多了？,favor
23-6-1,comment2,隔夜菜不能吃，预制菜能吃了？,against
23-6-2,comment2,干净你多吃点,against
23-6-3,comment2,我以前在学校食堂做过兼职 看过老板进货单  预制菜 我特么能告诉你成本就四五块钱吗  还有人家老板根本就不吃这种   每天还要去菜市场买新鲜菜肉来吃 有些东西你自己想想 干净卫生健康那他为啥自己都不吃,against
