id,type,text,stance
14-2-102,comment2,都不用结了，绝种算了,against
14-2-105,comment2,你在这里发毒鸡汤，你知不知道因为你这些话要影响多少人？,against
14-2-105-1,comment3,那么轻易被别人改变想法么你？,none
14-2-107,comment2,要接受自己是个普通人啊，哪有那么多人老了能住高级养老院，等家人都走了就剩自己一个人，真的不孤独吗,against
14-2-107-1,comment3,一个人也没有后代，把家里老辈房子卖了，是肯定能住养老院的啊，有孩子的就没有这个选项，房子要留给孩子呢。,favor
14-2-107-1-1,comment4,人越上年纪越对感情的寄托越深,against
14-2-109,comment2,评论里的喜欢结婚的姐们别嗨了 你先找个对象然后结婚 然后威胁他千万别和你离婚 生个孩子 不要因为孩子教育问题吵架 最好把你孩子捧上清华北大 人生那么多事 我觉得我做不到把每件事都做好 我不愿意结婚生孩子 不行吗 结婚生孩子养孩子我要是做错什么事 我老了是不是也会付出代价 嗯？,favor
14-2-109-1,comment3,去过自己喜欢的生活，不用在意闲杂人等,none
14-2-109-1-1,comment4,你也是 好好生活吧,none
14-2-109-2,comment3,容我说一句很不客气的话，才19岁，你懂个屁？,against
14-2-109-2-1,comment4,25岁的男孩 你结婚了吗我差点以为你是女的 结果你是男的 那没啥好说的,none
14-2-109-3,comment3,离婚了，还有孩子好吗？,against
14-2-109-3-1,comment4,那要取决孩子是不是归你 而且也要看你离婚的时候孩子几岁以及你的经济情况 还要照顾孩子的心里 各方长辈的叽叽歪歪 我不愿意承受这些可能性 可以吗,favor
14-2-111,comment2,等死就等死，你们就一辈子和不喜欢的人吵架过一生吧！,favor
14-2-115,comment2,大家都是第一次做人，别随便指手画脚求求了,none
14-2-116,comment2,不婚那要找也是不婚的一起玩，不然等别人都有家庭孩子了，哪有那么多时间玩,none
14-2-119,comment2,最难能可贵的是家长理解,none
14-2-120,comment2,如果真到了那个时候，我愿意自己爬到一个地方等死，我只要我所生之年，不要再想着提前离开，多让自己舒服，不过一地鸡毛的家庭生活，多把精力放在事业赚钱上，再一边享受生活。,favor
14-2-121,comment2,哇偶，我突然发现好多早婚的觉得自己结婚了就是人生赢家了，好好笑,favor
14-2-123,comment2,又有些男人怕自己老了没人养，你以为结婚了就一定给你生孩子？,favor
14-2-125,comment2,我也是27了，也是不想结婚想自己一个人过一辈子，觉得自由自在，现在唯一担心的就是自己不能赚够以后自己的养老钱,favor
14-2-126,comment2,为什么总是男性激烈反对不婚主义，我还以为这种问题男女大抵相似呢,none
14-2-126-1,comment3,因为男生思想老旧 他们觉得男生应该传承 我们女生这种思想他们割不了韭菜,favor
14-2-127,comment2,有些人说生孩子就是吊癌，不生孩子就是自由？这是什么双标？生孩子孝顺本就是传统思想，不婚主义也是海外传过来的。文化自信呢？就这么嫌弃所谓“封建”，对岸自由的气息真这么香吗,against
14-2-127-1,comment3,退一万步说 暂定你说的对 那传统思想就必须坚持 社会为什么还要进步,favor
14-2-127-1-1,comment4,社会的进步确实是要不断自我批评不断反思自己，单就结婚这件事来说，社会也确实是在不断“自由”与“开放”，但这就是正确的吗，看看日韩的生育率呗，很惨的。现在的人确实可以不为子嗣活着，但是大局上来说我觉得国家需要呀。,against
14-2-127-1-1-1,comment5,“结婚”要向传统社会看齐，你所谓的传统又定格在数千年的哪，没有一个时代的框架具有普适性，传统社会是以家庭控制为基础，孩子又充当娱乐品，当然生的不少。现在China是发展中国家，是劳动力密集型逐渐转向技术型国家，不是生四五个胖娃娃拼人多的阶段了。,favor
14-2-127-2,comment3,你搞清楚啊，生孩子的未必是为了孝顺，很多人就是因为喜欢小孩。不生的也不是什么奉承海外文化，是自己就不愿意生，觉得人生还有大把的事情要做，不要一言以蔽之，也不要谈什么对岸，跟对岸毛关系都没有,favor
14-2-127-2-1,comment4,可，事实上每家老人基本都想早早抱孙子孙女，也只有微博上的少数人，可现实中大多数养得起孩子的人不婚，养不起孩子的人早早结婚呀,against
14-2-127-2-1-1,comment5,那是你以及你的世界，有点像活在大清朝，现在很多人生孩子并不是为了父母什么早抱孙子孙女什么的，都是为自己啊。真不知道说这样的话的人为自己活还是为别人活。越来越多的人觉醒，还有的人抱着以前的老旧观念死守不放，真不知道这群人活在哪，跟社会是脱节了还是怎么的，，，,favor
14-2-130,comment2,有时候我觉得，不结婚不生子，一个人只过眼前的逍遥快活，只是为了逃避责任。可能，害怕结婚后遇到的琐事，也可能害怕，生了孩子，要照顾，要把他们养大，这些责任都太大。所以干脆逃避。先一个人逍遥自在。,favor
14-2-130-1,comment3,逃避责任有时也不是一个贬义词，能逃避的时候为什么不逃呢？如果没有伤害别人，谁想承担责任？,favor
14-2-130-1-1,comment4,那就逃避呗。年轻时逃避责任，老了就得承受。不付出，怎么可能有收获。,against
14-2-130-1-1-1,comment5,哈？我不知道你的逻辑是怎样的，既然不结婚那一定是做好未来的打算了，什么年轻不成熟老去承受，看好这个辩题哈妹妹,favor
14-2-131,comment2,无语子我不结婚才能更好照顾我父母 谁说进养老院就不能有自己的房子了……而且现在养老院条件简直不要太好,favor
14-2-132,comment2,有钱就行,none
14-2-133,comment2,对，其实有钱没什么不行,none
14-2-135,comment2,看了评论小小总结一下，不婚需要。1.年轻不能糟蹋身体，老了必须有健康才可以好好生活2.年轻需要多赚钱，到老了才能养活自己。3.找到自己的生活方式，老了也不会孤独。,favor
14-2-136,comment2,等到你60，70，得病了，躺在病床上，你看见同床的有老伴儿女子孙，拿着花来看望，照顾。而你只有护工。护工如果又对你不好，你又是个病人，你也没发说什么。到时候你的时代已经过去，还有，人越老会希望越热闹，特别是生病的时候。,against
14-2-136-2,comment3,别这么说，他们想往美国人的无知自由，这也是给国家人口问题做贡献，不需要你敲钟,against
14-2-136-2-1,comment4,哈哈哈哈，确实。不过我觉得现在的人觉得一个人好，可能仅仅是为了逃避责任。结婚，生子，遇到的问题很多，责任很大，当然逃避是最好的。年轻时逃避，老了就得承受。不付出责任，哪有得到。,favor
14-2-137,comment2,不说了，我去创业开养老院了,none
14-2-138,comment2,这一层嘴臭的居然都是男生有饼 ??,none
14-2-139,comment2,人生的路走着看着，自己觉得目前没有必要结婚就不结婚，爸妈可能会有不理解，因为爸妈和我们差了有多少岁啊，要他们接受一些比较新潮的想法，是很难的，另一方面，他们还是担心，你成年长大后，无依无靠，没有人关心，随着年龄的增大，想要结婚了就结婚，结不结婚这件事情，没有对错之分看清楚好与不好,none
14-2-140,comment2,不结婚就不结婚 你不生孩子就不生孩子呗 反正我以后要找喜欢孩子的对象 要生两个 哈哈哈哈哈,against
14-2-142,comment2,要说是不孝也是对自己的不孝 生孩子不是自己的权利嘛 晚年如何安排自己也是自己的意愿 人生本就未知 有人选择有保障的生活 有人选择为自己而生而死 互相尊重便是,none
14-2-144,comment2,对你们父母不孝了？评论这么愤怒口嗨。说到底这是别人的人生，咱都是第一次做人，凭啥对别人的人生指手画脚。一副高高在上的样子。,none
14-2-146,comment2,自己的人生没毛病，但是一辈子不结婚没有孩子，就是对父母的不孝,against
14-2-146-2,comment3,谁告诉这样就是不孝的，哦吼吼～纽币啊你,favor
14-2-146-3,comment3,你好传统哦 如果自己没有能力 生孩子也只是让孩子难过 不能提供给孩子好的条件和生活生下来也是一种罪过,favor
14-2-146-4,comment3,孝你你个没爹的东西,favor
14-2-146-7,comment3,别人爱咋样咋样，管得着,none
14-2-147,comment2,晚年重要手术的时候 都没有亲属给你签字 住院也没人看望,against
14-2-147-1,comment3,我国早就有意定监护人制度了，老人可指定无血缘关系的人照顾生活处置财产,favor
14-2-147-2,comment3,都生病得动不了，医好了也是躺床上，就是个废人，强迫自己活着有什么意义？？？老了意识不清醒，还会胡言乱语，给亲人造成负担，还不如赶紧死真搞不懂为什么有的人像个木偶一样了，还想活着,favor
14-2-147-2-1,comment4,这你就应该问一下赌王了,none
14-3,comment1,我们系一个副教授 没有结婚没有小孩 养了猫和狗 她人也温柔 研究自己喜欢的文学方向 每次看到她就很羡慕 感觉岁月在她身上都没有留下痕迹,favor
14-3-1,comment2,我们系的一个研究语言学的教授也是，非常儒雅绅士，都快60了，一直未婚。感觉他真的是很爱自己研究的东西，将生命奉献给了学术，他在给我们讲那些文字的时候，真的感觉在发光。,favor
14-3-2,comment2,我摄影教授也是 我真的慕了,favor
14-3-5,comment2,结婚繁琐的主要就是养孩子啊 难道养猫养狗不一样繁琐吗夫妻不和可以保持距离啊 再不行可以离婚啊有时候就是觉得心累没有自由的时间 其他没什么,none
14-3-7,comment2,这是我向往的生活啊，不需要很多钱，有一只猫，偶尔来一次说走就走的旅行，存点钱，老了去养老院，说实话00年的我有点恐婚,favor
14-3-8,comment2,我觉得碰不到对的人不结婚也很正常啊，难道真的要为了什么所谓的陪伴，不孤独而随便找个人将就吗现在看我妈过得那么憋屈我就发誓，就算孤独终老也不会找一个像我爸的男人,favor
14-3-9,comment2,海南大学吗,none
14-3-10,comment2,现在结婚丧偶式婚姻，育儿还少吗？被出轨背叛的风险还很大。。想结婚你结，不想结婚就享受单身生活，哪有什么绝对的事。婚姻是爱情的坟墓，大多数结婚的人就像是守墓人,favor
14-3-12,comment2,结婚有好也有不好，不结婚也是，反正这就是人生,none
14-3-15,comment2,对，我大学辅导员，还有另一个老师，都没有结婚，我觉得过得也很好啊，那个老师讲课也很好，幽默风趣，很敬业,favor
14-3-16,comment2,唉呀，这就是我的目标啊，同文学系,favor
14-3-18,comment2,高中数学老师（40岁）和男班任（43岁）都没结婚，活得都很潇洒,favor
14-3-19,comment2,三分钟之内我要你搞到她的联系方式,none
14-3-21,comment2,岁月没有留下痕迹的原因是因为不婚没有小孩，没有小孩，女人就会少操很多心，不用生孩子摧残身体，生完孩子还要起夜好多次喂夜奶，不用纠结婆媳矛盾怎么处理等等，总之操心少真的是最好的护肤品！,favor
14-3-22,comment2,很喜欢的一个大学教授杨老师也是,favor
14-3-23,comment2,那位问教授一个人吃火锅去医院什么的，我想说人家有朋友有亲人好吧，怎么会不结婚就孤独终老了？？,favor
14-3-27,comment2,我的理想,favor
14-3-28,comment2,我们系一个女老师也是，单身贵族，在复旦读了十几年书，特别爱自由，气质优雅，精神富足，有车有房，工作不忙。每年都会来几次说走就走的旅行，一个人提着箱子全世界想去哪去哪。,favor
14-3-30,comment2,她心里的苦和孤独不会跟你说的,against
14-3-31,comment2,我想问下副教授：一个人去看电影感觉怎么样，一个人吃火锅怎么样，一个人旅行怎么样，一个人去医院怎么样…,against
14-3-31-2,comment3,其实你不用问那副教授，现在很多女孩，包括我，真觉得一个人旅游，一个人吃火锅一个人看电影很爽，我上大学就是一个人去的学校报道，从西南到东北，没让大人陪，大学期间一人去过大连广州深圳珠海等地，我觉得一个人很好，人家学识多又有钱的肯定感觉更爽吧,favor
14-3-31-2-1,comment4,那你这适合不婚上述活动无法体会一个人的快乐…,against
14-3-31-2-1-1,comment5,所以我也是不婚主义，我一个人去看电影，一个人去旅游，我对好吃的不是很感兴趣，所以很少出去吃火锅，真的喜欢一个人，多个人的话要去哪意见不合就要墨迹，烦都烦死人，和前男友旅游过，和女性朋友旅游过，全都给我烦死了,favor
14-3-31-3,comment3,那也太好了⑧，不需要麻烦别人,favor
14-3-33,comment2,这条告诉我要努力考博士后才有可能成为年轻的副教授,none
14-3-34,comment2,就没有普通人...然后不婚的吗……,favor
14-3-34-1,comment3,我们大学有一个台湾教授，是舞蹈老师，我一开始上她的课的时候，咋一看以为她三十几，细看也就四十岁左右，保养的特别好，每次来上课都画着精致的妆，穿着好看的衣服，身材特别好！！！前凸后翘，直到同学告诉我她快六十了。。。。。。,favor
14-3-34-1-1,comment4,我的妈，感觉不婚族的人学识都很高，不是老师就是教授的，看来我不配,against
14-3-35,comment2,想结婚和男朋友领完结婚证，但是我们不考虑要孩子，只是想要对方完全属于自己。不知道这种想法是不是很幼稚。,against
14-3-35-1,comment3,不幼稚，对付活着就行了，不用操心下一代，多好，历史没了哪个家族一样照转的，开心就好，毕竟资源有限，人口繁多，感谢,none
14-3-35-1-1,comment4,不是对付着活，是把养孩子所用的精力更多用在两个人身上活得更精致。,none
14-3-35-1-2,comment4,不用客气,none
14-3-36,comment2,我说的这位副教授今年应该45了叭 如果真的不结婚 那么你肯定是有清楚的认知的，知道自己生病了谁来照顾，自己老了怎么过日子，不结婚要有很强大的基础，不管是经济上还是心理上，不一定不结婚是没有遇见合适的人，有人可能受原生家庭影响对婚姻感到恐惧，有人可能太忙没空恋爱，不管怎样，走自己的路,none
14-3-37,comment2,想起冰心奶奶，94岁了还在研读《资治通鉴》。,none
14-3-38,comment2,哇，我的理想生活就是这样,favor
14-3-40,comment2,我高中政治老师也是  五十多了没有结婚  但是她真的很温柔,favor
14-3-41,comment2,前提是自己有能耐，有强大的物质基础，经济自由，单身也好结婚或离婚也罢，都能自主选择自己的生活，不被胁迫或绑架。否则怎么都不会好！,favor
14-3-43,comment2,我高中的英语老师当时教我们的时候都奔四十了，还没有结婚，就是不知现在结婚了没有，她现在继承了她爸爸的大药房，还会给人看诊，这种生活不错(*๓´╰╯`๓)♡,favor
14-3-44,comment2,我们也有这个女老师是这样，至今单身，她说她觉得一个人挺好,favor
14-3-45,comment2,看评论说得我都不想结婚了,favor
14-3-46,comment2,我感觉我不行，即使我变得再有钱我也不想一个人。我就是个俗人，我太了解孤独寂寞的感觉了，我宁愿花十几年二十几年时间去寻找真爱，也不愿意孑然一身。,against
14-3-47,comment2,如果生活可以重来，我愿意活成那样的女人,favor
14-3-48,comment2,以后想结婚的会越来越少吧，社会在进步，大家都不喜欢被束缚，如果没有遇到那个令自己心动的人，又何必委屈自己选择将就呢,favor
14-3-49,comment2,大家别搞混了一个概念“不婚族不等于没性生活”说不定不婚族的性生活质量更高，很多人瞧不起不婚族就是以为不婚族没性生活，得不到性福的滋润。,favor
14-3-49-1,comment3,我也觉得，人家可以不结婚一直谈恋爱也挺好的,favor
14-3-50,comment2,我太爱这样的教授了,favor
14-3-51,comment2,有一说一，我想认识这个副教授,favor
14-3-52,comment2,我可太想这样了,favor
14-3-53,comment2,说不婚族生活很潇洒很快乐的  其实背后都悄悄的谈恋爱结婚呢,against
14-3-55,comment2,我的传播学老师也是一直未婚未孕，上课的时候以为她才20多岁，因为穿着打扮和气质都很学生青春，结果一看她的资料才发现已经奔四了,favor
14-3-56,comment2,我的学校也有这样一位老师，也是文学方向，不仅是在讲台上，平时偶尔的交流也能感觉到她的从容和豁达,favor
14-3-57,comment2,这是在提倡所有人都不结婚吗？一个人确实可以过得很潇洒，但孤独一辈子你愿意？没人喜欢这种感觉，丧失爱人的能力并不是什么好事。,against
14-3-57-1,comment3,婚姻和爱情不是一回事好吗？不结婚不代表不谈恋爱啊,favor
14-3-59,comment2,所以努力读个博？然后努力当个教授？但天坑专业青椒怕是做实验到头秃啊,none
14-3-59-1,comment3,前提是别说教授了，副教授都不好混啊其实现在我不害怕孤单，但是怕四五十岁追悔莫及，一个人默默臭在家里没人发现,against
14-3-59-1-1,comment4,是了，年轻的时候不怕，就怕年龄大了老了以后怎么办太难了,against
14-3-60,comment2,我们副教授也是！！！就很好！因为个人需求已经上升了,favor
14-3-61,comment2,说说我姑妈吧。在我姐还上小学四年级的时候我姑父去世了，从那之后我姑妈也没有再嫁过人。我姑妈一个人工作拉扯我姐长大。有天我姐告诉我说，其实自从我姑妈一个人了，她感觉我姑妈却活的比以前更年轻了。我姑妈现在就是很独立的女强人性格，连我姐有时候也不太放在心上。,favor
14-3-63,comment2,所以只要男女在受教育和就业上实现真正平等，实际上女人要比男人更有综合竞争力,none
14-3-64,comment2,呜呜呜，我也想研究文学,none
14-3-66,comment2,我可太羡慕了 这就是我的理想生活,favor
14-3-69,comment2,我大学美术系一个教授，女性，就没结婚。但是领养了一个小孩儿。出行也是自行车，她说我就不买车，本来现在车够多了，出门也可以打车，还能让别人赚钱。我们那时候都说她奇葩，理解不了，现在我羡慕她,favor
14-3-70,comment2,不努力是要被迫嫁人结婚生子的，如果条件好可以不用。,none
14-3-71,comment2,我希望养老院能好好发展,favor
14-3-72,comment2,天，这就是我想要的生活! 年轻的时候努力赚钱，老了就去高级养老院，快乐！这是我自己的人生，我要为我自己活着,favor
14-3-73,comment2,结婚和不婚各有各的好处，也就肯定有各自的坏处，别把其中自己没有经历的一种想的那么极端，结婚的不一定都能美满到老，不结婚的也不是所有人都老死在家没人知道，反之亦然，选一种自己喜欢的路走，走到不想走下去了，换条路也没人会说你不是,none
14-3-73-1,comment3,说的对！,none
14-3-74,comment2,虽然我有两个小孩，但是我觉得不结婚其实也挺好的。什么事情都没有绝对的，肯定有它好的一面也有它不好的一面。如果将来我的小孩跟我说不想结婚，我绝对不会去逼迫他，遇到合适的才更重要才能幸福。不然一个人也挺好的，现在这个社会压力太大了。,favor
14-3-75,comment2,你想歪了，你认为只有通过结婚才能获得性生活？那些没结婚的都是处男处女？你去调查一下婚前性生活的概率,favor
14-3-75-1,comment3,查了一下2019年数据是71%,none
14-3-76,comment2,看完这层发现大多数不想结婚的都会支持想结婚的自己选择，但是大部分想结婚的人，会不自觉强加给别人自己的想法，试图洗脑。,favor
14-3-76-2,comment3,并没有，你这么一说就是很明显的偏见了，我结了婚，但是我并没有觉得结婚不好，也没有觉得单身不好，这都是个人的选择，但我觉得有钱才是主要的，没钱单身和结婚都有压力,against
14-3-76-2-1,comment4,评论里的大部分！！！！！！你瞎对号入座啥呢来晚了没看到前排评论总不能直接说别人偏见吧偏见的是你自己吧？,none
14-3-76-3,comment3,是这样，无jb语，自己想踏进去就去啊神经病，跟一群碎嘴大姨一样给人教唆什么呢,none
14-3-76-4,comment3,你说的对！！！结婚不结婚都是自己的事，过好自己就行了，互相尊重不懂嘛，扯什么孤独不幸福，你又不是别人，你觉得人家孤独，其实她很潇洒，而且我说自己不结婚还得被说成初中毕业.....,none
14-3-76-5,comment3,是的,none
14-3-78,comment2,看你这段描述，就很羡慕了,favor
14-3-79,comment2,好想成为这样的人,favor
14-3-80,comment2,我初中时的段长，当时有40多岁，不光经济条件好，皮肤 气质也好，一点都看不出来和我爸妈同岁。当时，她还有个很难听的外号，现在想来 她真的很勇敢 很前卫了,favor
14-3-81,comment2,我们也有两个老师是这样，小日子过的有滋有味,favor
14-3-82,comment2,好羡慕啊,favor
14-3-83,comment2,我妈一个高中同学也是结了婚但不生孩子，人看上去大概只有三十几岁 我妈已经算同龄人里显年轻的了，她看上去比我妈还要小四五岁，追星拍照打游戏，和我也基本没什么代沟 看到她我更确定以后不要小孩了,none
14-3-83-1,comment3,在有些人眼里不要小孩和没结婚一样,favor
14-3-84,comment2,我们有个大学老师也是！！她有段时间看了都柏林人 就很向往 暑假就一个人去了都柏林自己打卡书中的每一个场景！,favor
14-3-85,comment2,可这些都是你描述的客观事实，他的内心想法可能就不是这样了。我蛮想听一下那些四五十岁了没有结婚的人的想法是怎么样，对于自己来说是不是一样快乐?因为我们都还没到那个年龄，所以也无法体会,against
14-3-85-1,comment3,其实她的内心焦虑的，因为周边人的眼光，背后的嘲讽或惋惜。真搞不明白为什么会有人在背后嘲讽30岁不结婚就好像失去全世界自身有问题又或者是觉得人家够惨,against
14-3-85-1-1,comment4,我觉得应该是这样的吧。但在我们现在十几二十岁的年龄段，我真的觉得结婚并没有有多好，但又怕到老的时候那种孤独感来袭，有点受不了。现在我就处于羡慕成双成对但又却享受独处的矛盾之中,favor
14-3-85-1-1-1,comment5,主要是你自己的思想怎么都可以啦，我觉得需要反对那种把自己思想强加给你的人他们好像不明白有这个功夫对别人指指点点还不如低头赚钱,none
14-3-86,comment2,其实就是一个陪伴，父母会随着年龄老去离开，孩子也要有家庭事业，最后陪伴最长久的那个人就身边的那个没血缘的亲人,against
14-3-87,comment2,我们院一个老师，任教好多年了，上个星期才结婚，一般来说学历越高，结婚越晚，单身概率越大,none
14-3-89,comment2,真好 要先做到经济独立！！,favor
14-3-89-1,comment3,说真的经济独立才是该干的事，不应该把这时间浪费在别人身上,favor
14-3-89-1-1,comment4,是真的 别的靠不上的只能靠自己,favor
14-3-90,comment2,我高中的地理老师，50多岁看上去跟35一样。皮肤光滑细嫩，穿的衣服特别好看。有车有房，把心思都放在我们身上，对我们特别好教的也特别好她就是单身的，平时放假就去旅游,favor
14-3-90-1,comment3,如果像这种没遇到合适的没有结婚。那么在40岁的时候可以考虑领养一个小孩。把自己的人生经验传授给她！好好照顾她，陪她成长！以后七老八十也可以有个陪伴,favor
14-3-92,comment2,不结婚和结婚都有不同的意义你不结婚就不结微博天天bb这些有的没得也是够了结婚的不一定过的好，不结婚也不一定过的好。最后是一个人孤独老去还是两个人一起老去。每个人都有不同的选择。副教授的内心是孤独还是满足看外表你又怎会知道。,none
14-3-92-1,comment3,？？？那你点进这个话题是想干嘛？想结婚就别点进来bb啊 很奇怪诶 杠精退散,none
14-3-92-1-1,comment4,杆精是你吧？？？祝你单身一辈子老了有人送终给你端尿倒屎希望养老院能善待你哈哈哈哈,none
14-3-94,comment2,我看到了我以后的生活,favor
14-3-94-1,comment3,首先你得是大学教授,against
14-3-94-1-1,comment4,我努力考上博,favor
14-3-96,comment2,这个事儿，愿不愿意都是人家个人的事了旁人怎好为别人内心的想法私人生活干涉妄自揣测呢就像喜欢小孩的永远不能理解不喜欢小孩的，反过来也一样，凭什么靠自己的喜好要求别人也和大众一样,none
14-3-98,comment2,我的小提琴老师，四十多保养的和三十出头一样，每天健身游泳，身材巨好，家不大但是很温馨，还可以全世界到处旅游，交很多个男朋友给幼小的我树立了人生榜样,favor
14-3-98-1,comment3,所以重点是可以交很多个男朋友吗,none
14-3-98-1-1,comment4,只要不是同一时间谈很多个，我就会很羡慕,none
14-3-98-1-1-1,comment5,哈哈哈哈哈哈哈哈你也太🉑️了吧,none
14-3-98-2,comment3,聊很多男朋友？ 什么意思？滥交还是公交车？,none
14-3-98-2-1,comment4,就是，她可以很经常换男朋友啊，因为没结婚，所以隔一段时间谈一个男朋友，也不会有人觉得有什么问题啊,none
14-3-98-4,comment3,划重点 很多个男朋友,none
14-3-98-5,comment3,他那些男朋友结没结婚？没结婚还行，要是结了婚就是第三者插足的浪人,none
14-3-98-6,comment3,交多个男朋友？,none
14-3-98-6-1,comment4,就，谈恋爱啦,none
14-3-98-7,comment3,重点在最后,none
14-3-98-7-1,comment4,hhhhhhhh不是，我的意思是，可以不停谈恋爱,none
14-3-99,comment2,能当大学教授的有多少呢,against
14-3-99-1,comment3,人家又没说必须是大学教授人家就是提了一嘴自己的教授  看你这阅读理解能力  怕是大学都没上过吧,none
14-3-102,comment2,我承认 我受的教育 我自己的能力 以及我能挣到的钱 更重要的是格局见识 我都不可能有这位小姐姐一样洒脱 像这种优秀的女人真的很少吧,none
14-3-103,comment2,我是支持结婚的，总的来说，没结婚是没遇到合适的人,against
14-3-104,comment2,这个是你看她的表面 内心深处的想法 才是自己知道 难道她不会羡慕有孙女 孙子的快乐时光吗？ 其他老教授带着孙女到处玩 天伦之乐她回不羡慕？这个只有他自己清楚了,against
14-3-104-4,comment3,你成了老人再去哄孩子的时候就知道是不是天伦之乐了，偶尔看一下孩子招猫逗狗似的才是乐趣，让你养完自己孩子再去养孙子可能还是压力，而且自己孩子不想生也别逼他，老了去学年轻没机会学的东西不香吗。各种新奇事物可以填满你剩下的几十年，老了不意味着要停留。,favor
14-3-104-5,comment3,这些都是互相羡慕，你羡慕我有老公有娃，我羡慕你自由无拘无束，没啥可比性,none
14-3-104-5-1,comment4,好像一个公务员说羡慕外卖工资高一样 哪个是真羡慕哪个是假开心,favor
14-3-104-5-1-1,comment5,没有可比性，我是不羡慕结了婚的,favor
14-3-104-7,comment3,羡慕也很正常吧，就好比脱单的人有时候会羡慕单身的自由自在，单身的有时候会羡慕脱单的有伴儿。已婚的羡慕未婚的，未婚的羡慕已婚的。有娃的羡慕没娃的，没娃的羡慕有娃的,none
14-3-104-10,comment3,你又怎么知道她会羡慕?这么喜欢给别人强加自己的想法?,favor
14-3-104-10-1,comment4,你怎么知道她不会啊？ 你别把你的想法强加给我,against
14-3-104-10-1-1,comment5,你还挺双标,none
14-3-104-10-1-2,comment5,不是你先说她怎么不会嘛？你可不就是强加想法吗，她会不会无所谓不关我事呀，只是你在试图引导别人的思想。你急啦你急啦,none
14-3-104-14,comment3,你又知道了？她告诉你了？,none
14-3-104-15,comment3,既然人家的事自己清楚，你还在这瞎猜什么,none
14-3-104-15-1,comment4,你康康他主页就明白了,none
14-3-105,comment2,我们以前初中学校有一个男老师，四十多岁都没有结婚，但家里好几套房，超有钱。但是世人会拿异样的眼光背后看他。我有段时间也觉得他不正常，虽然教书特别棒 。但后来想起更多的是佩服他的勇气吧。后来和他的学生聊，那个学哥还很喜欢他 说他教数学特别厉害。,favor
14-3-105-1,comment3,他是gay吗？,none
14-3-105-1-1,comment4,唔，真的有可能,none
14-3-105-2,comment3,可能有男朋友那种我以前数学老师也是四十多没结婚,none
14-3-105-2-1,comment4,不会吧，不过真的有可能诶！因为他平时有点娘娘的拿粉笔总是翘个兰花指，走路也有点emmm,none
14-3-105-4,comment3,就只是因为他不结婚然后别人就拿异样的眼光看他么,none
14-3-106,comment2,b.里有黏液…………………………………………………………………………………………………………hrhhr,none
14-3-107,comment2,经济条件越好，受文化程度越高的女性，不婚率越高。因为婚姻能给人的一切，物质，精神，性伴侣，她靠自己全都能获得。所以男性如果不能给予她更多，需要婚姻的意义何在？,favor
14-3-107-6,comment3,那卖淫是不是要大力支持下有性伴侣卖淫完还会有钱钱有了啥都有了是不是然后精神也满足了哈哈哈哈,against
14-3-107-6-1,comment4,果然有这种言论的都是男的。受过高等教育吗？审题会吗？1.按你的逻辑，你身边的女性实现经济自由都是靠卖淫？2.不结婚就等于没有性生活？70%的年轻人婚前同居你认为那在卖淫嫖娼？,favor
14-3-107-6-1-1,comment5,你说研究生算得上高等教育么，微博真的是人均本科啊。恋爱不是为结婚去而有性生活的就理所当然？？？不觉得恶心？？？还侃侃而谈有钱就可以有性生活？,against
14-3-107-7,comment3,是的 我就是想 如果是我能完成梦想 赚足够的钱 努力生活 就不需要男性了  结婚的原因一定是我不想努力了 我累了,favor
14-3-107-8,comment3,是的 但是这也是我困惑的地方 就是很难找到适合的另一半 想将就的话很容易找对象 但是就是不愿意 一个人生活过的很好真的不觉得孤独 也不特别缺什么 但就是觉得 如果能有志同道合的另一半 会更幸福 但就是没有,favor
14-3-107-10,comment3,这让我反观到现在的社会大部分男性要去努力挣钱是为了娶媳妇传宗接代，女人努力去挣钱是为了独立自主做自己,favor
14-3-107-11,comment3,因为你不是你在这让我喜欢上那种女的，而不喜欢你，哈哈哈哈,none
14-3-107-12,comment3,靠自己性生活满足吗？别说我思想有问题或者恶心猥琐,none
14-3-108,comment2,不生孩子不被婚姻所累的人真的会比同龄人年轻很多很多！,favor
14-3-108-1,comment3,再去看看孤寡老人的“幸福”生活，只看年轻时的、有钱人的不适合自己,against
14-3-108-1-1,comment4,嗯嗯，当然。不过有孩子的晚年生活也不见得幸福呢。如果生孩子是为了养老，那这个想法真的跟不上时代了，并且我个人认为多少有点自私...所以大家都不用说谁对谁错，做自己想做的就行了呗。,none
14-3-109,comment2,起码教授说明她的文化程度很高，内心有非常丰富的世界，最重要的是人生成就高赚的也很多，既然选择不婚就不要说经常去一个人旅行老了就安乐死这种小学生的屁话，努力赚很多很多的钱才对,against
14-3-109-1,comment3,是的！看到热评说什么一个人旅行的狗屁话我都怀疑微博人均学历了,none
14-3-110,comment2,首先你要跟她一样耐得住寂寞   哪怕有个多金又帅的男生你也不为所动   你就真的能这样快快乐乐一辈子了,against
14-3-110-1,comment3,为什么要不为所动？不婚是不结婚又不是出家戒掉七情六欲,favor
14-3-110-2,comment3,不婚不代表不恋爱……,favor
14-3-111,comment2,这真的是理想生活了，我现在就想读博，尤其疫情期间看到终老他们为国为民的，觉得真的太好了（当然我不可能像他们一样优秀）为什么一定要把人的格局定在小家呢，真的搞不懂,favor
